ID,Mass_ground_truth,RA,DEC,tau_lim_lo,tau_lim_hi,sig_lim_lo,sig_lim_hi,mu,u_band,g_band,r_band,i_band,z_band,z,M_i,ug,gr,ri,iz,zu,tau,sigma
2923742,8.928139201,319.507599,0.075689,2.99455,4.60732,-1.00612,-0.754191,19.4748,19.45866667,19.30482222,19.28435556,19.02024444,19.03913333,1.8865,-26.305,0.15384445,0.02046666,0.26411112,-0.01888889,-0.41953334,3.3415,-0.879898
2750697,9.382556122,319.521484,1.13279,0.062041,0.871993,0.961281,1.36782,23.9817,24.23197368,20.70939474,19.53313158,19.50468421,19.5115,3.8646,-27.399,3.52257894,1.17626316,0.02844737,-0.00681579,-4.72047368,0.591889,1.16326
2711369,8.921351941,319.563995,-1.092455,2.48461,4.45386,-0.726556,-0.522489,19.3954,19.30058696,19.36736957,19.05043478,19.05058696,19.0941087,1.3796,-25.584,-0.06678261,0.31693479,-0.00015218,-0.04352174,-0.20647826,2.61261,-0.581564
2655567,7.938833402,319.57251,0.221335,1.33107,1.71259,0.461574,0.567637,19.5787,19.50553571,19.05594643,18.76485714,18.37053571,18.080125,0.4628,-23.202,0.44958928,0.29108929,0.39432143,0.29041071,-1.42541071,1.52115,0.537298
2923384,9.257918425,319.636993,0.705286,2.899,4.5839,-1.129,-0.929523,18.4713,18.39298246,18.18064912,18.12624561,17.96301754,17.70438596,2.1683,-27.693,0.21233334,0.05440351,0.16322807,0.25863158,-0.6885965,3.15408,-1.01102
2911655,8.951600429,319.658844,0.944629,2.91294,4.61783,-0.735366,-0.503287,20.2726,20.15025,19.71725,18.93167857,18.56478571,18.24107143,0.3841,-22.952,0.433,0.78557143,0.36689286,0.32371428,-1.90917857,5,-0.625
2638307,9.509951187,319.700287,0.590336,2.58297,4.52067,-0.881909,-0.662134,19.394,19.3862439,19.14631707,18.97043902,18.73895122,18.74729268,1.4986,-26.145,0.23992683,0.17587805,0.2314878,-0.00834146,-0.63895122,2.70629,-0.729376
2666389,8.841618877,319.72229,0.286914,1.63968,2.50095,-0.720279,-0.427948,19.7897,19.75152727,19.482,19.21434545,19.12149091,19.06930909,1.3395,-25.365,0.26952727,0.26765455,0.09285454,0.05218182,-0.68221818,1.85374,-0.494887
2757955,8.588035621,319.723633,0.478875,2.54901,4.52187,-1.27471,-0.917631,20.2775,20.3355122,19.98195122,19.67992683,19.29831707,19.15180488,1.6555,-25.841,0.35356098,0.30202439,0.38160976,0.14651219,-1.18370732,2.93466,-1.08994
2813544,9.111300363,319.724945,1.184653,2.63239,4.44903,-0.865737,-0.67211,19.4929,19.49828571,19.16025,19.01617857,18.778,18.77216071,1.5614,-25.989,0.33803571,0.14407143,0.23817857,0.00583929,-0.726125,2.75312,-0.734618
2972288,8.467715858,319.737854,-0.46891,2.01189,4.23956,-1.06105,-0.661826,20.4306,20.44652727,19.93218182,19.52554545,19.17241818,19.11163636,1.8621,-26.143,0.51434545,0.40663637,0.35312727,0.06078182,-1.33489091,2.36448,-0.786719
2728410,8.843287836,319.785156,0.546204,1.98809,3.76962,-0.731117,-0.51818,19.3758,19.40819512,18.81368293,18.64595122,18.56131707,18.33468293,2.3271,-27.359,0.59451219,0.16773171,0.08463415,0.22663414,-1.07351219,2.21288,-0.581746
2676704,8.835396896,319.821381,-1.247447,3.57923,4.76109,-0.813358,-0.628055,19.4091,19.61445238,19.1112619,18.69685714,18.65445238,18.56959524,1.0001,-25.615,0.50319048,0.41440476,0.04240476,0.08485714,-1.04485714,5,-0.725
2652671,9.080270527,319.832306,0.164164,2.84095,4.59793,-0.742709,-0.479272,20.7649,20.9415,20.92915789,21.04465789,20.53813158,20.64134211,1.8734,-25.097,0.01234211,-0.1155,0.50652631,-0.10321053,-0.30015789,3.38133,-0.614413
2753912,9.587462264,319.840027,0.151997,2.74693,4.54995,-0.79668,-0.612375,19.5103,19.562875,19.0305,18.846075,18.58475,18.632525,1.5597,-26.322,0.532375,0.184425,0.261325,-0.047775,-0.93035,2.92151,-0.683764
2989359,9.292335915,319.919708,-0.471094,2.90365,4.56935,-0.661186,-0.511235,19.4527,19.608,19.22166071,19.12885714,19.23664286,19.129875,0.8786,-24.534,0.38633929,0.09280357,-0.10778572,0.10676786,-0.478125,3.04935,-0.56249
2865190,9.544367681,319.927795,-1.09079,2.33048,4.33572,-0.829873,-0.624943,18.9508,18.94697674,18.75269767,18.32167442,18.22934884,18.18727907,1.3954,-26.351,0.19427907,0.43102325,0.09232558,0.04206977,-0.75969767,2.46017,-0.680848
3002038,9.021845105,319.962219,-0.468141,3.01537,4.62292,-0.881426,-0.703725,19.5086,19.32330357,19.26389286,19.01867857,18.989625,19.06053571,1.3271,-25.367,0.05941071,0.24521429,0.02905357,-0.07091071,-0.26276786,3.48678,-0.775105
2261732,8.806969408,320.026184,-0.735388,2.25555,4.32839,-1.12678,-0.820104,18.8512,18.83361905,18.7822619,18.67407143,18.42540476,18.21088095,2.0492,-27.17,0.05135715,0.10819047,0.24866667,0.21452381,-0.6227381,2.51329,-0.918268
2443925,8.992623145,320.052979,-0.462552,-2.15718,1.92709,-3.42403,-0.715267,22.8817,23.4647037,20.24690741,19.96548148,19.94924074,19.81424074,3.3444,-26.716,3.21779629,0.28142593,0.01624074,0.135,-3.65046296,-3,-3.95
2213256,9.514742757,320.070831,0.811597,2.4873,4.39057,-0.987356,-0.809995,18.3939,18.41469091,18.23752727,17.82218182,17.65109091,17.60836364,1.2818,-26.964,0.17716364,0.41534545,0.17109091,0.04272727,-0.80632727,2.61048,-0.859847
2315800,8.83263129,320.102295,0.12589,2.47318,4.40715,-0.447611,-0.246315,20.8122,20.55760526,20.37078947,20.13676316,20.16384211,20.08844737,1.025,-23.551,0.18681579,0.23402631,-0.02707895,0.07539474,-0.46915789,2.60875,-0.309167
2358082,9.079359156,320.107452,-0.330009,3.17253,4.66826,-0.972569,-0.791178,18.6235,18.73339024,17.97407317,17.916,17.90065854,17.63834146,2.5807,-28.406,0.75931707,0.05807317,0.01534146,0.26231708,-1.09504878,5,-0.9
2175056,9.227139944,320.145264,-0.517725,2.44261,4.36383,-1.11759,-0.914006,17.9578,17.99978571,17.69741071,17.52842857,17.29782143,17.24148214,1.4812,-27.492,0.302375,0.16898214,0.23060714,0.05633929,-0.75830357,2.58644,-0.971967
2238315,9.654794026,320.24704,1.033283,2.97322,4.60995,-0.867096,-0.687476,19.515,19.42557143,19.05642857,18.95919048,18.72859524,18.77604762,1.604,-26.011,0.36914286,0.09723809,0.23059524,-0.04745238,-0.64952381,3.26596,-0.760198
2272229,8.360612027,320.294067,-0.804245,2.65474,4.49439,-0.768698,-0.59426,19.7655,19.9267907,19.41551163,19.22234884,18.9854186,18.68567442,2.1767,-26.809,0.51127907,0.19316279,0.23693024,0.29974418,-1.24111628,2.79073,-0.653825
2416896,8.096859388,320.37558,-0.090871,2.96471,4.57866,-0.881848,-0.735141,17.6806,17.70866667,17.42866667,17.44142105,17.29959649,17.42447368,0.5853,-25.297,0.28,-0.01275438,0.14182456,-0.12487719,-0.28419299,3.11598,-0.783706
2229934,8.385221204,320.411224,-0.23088,3.19025,4.68268,-1.49267,-1.15047,19.7408,19.78136364,19.54575,19.22315909,19.18079545,19.02543182,1.0126,-24.84,0.23561364,0.32259091,0.04236364,0.15536363,-0.75593182,5,-1.375
2158212,9.01685173,320.431549,0.392637,-0.435009,1.50575,-1.2549,0.963755,22.4956,22.93903846,20.82486538,20.55809615,20.47976923,20.40986538,3.0161,-25.842,2.11417308,0.26676923,0.07832692,0.06990385,-2.52917308,1.02406,0.475473
2402850,9.574117999,320.496002,0.87338,2.24496,4.25175,-0.894101,-0.700375,18.68,18.63647917,18.10545833,18.091125,18.06122917,17.91239583,2.3687,-27.763,0.53102084,0.01433333,0.02989583,0.14883334,-0.72408334,2.39559,-0.744795
2188045,8.156951847,320.51593,0.188681,2.72168,4.54071,-0.430537,-0.297732,19.1676,18.95195652,18.87086957,18.56758696,18.01236957,18.32819565,0.2289,-22.189,0.08108695,0.30328261,0.55521739,-0.31582608,-0.62376087,2.8508,-0.332607
2346419,10.17391414,320.53067,-0.246025,1.10944,3.67666,0.098739,0.794052,24.4093,24.52328947,21.57994737,19.68563158,19.08871053,18.78107895,4.0721,-28.166,2.9433421,1.89431579,0.59692105,0.30763158,-5.74221052,1.59599,0.611577
2179711,8.917668601,320.579865,1.251625,2.36331,4.37064,-0.839056,-0.629577,19.6328,19.70045455,19.48596364,19.42423636,19.15143636,19.10096364,1.7892,-26.163,0.21449091,0.06172728,0.2728,0.05047272,-0.59949091,2.51824,-0.682274
2141124,9.250118785,320.591431,0.448466,0.609949,2.00309,-0.411254,0.12838,19.5578,19.5446,19.4778,19.4745,19.36635,19.27285,1.9906,-26.315,0.0668,0.0033,0.10815,0.0935,-0.27175,1.49508,-0.213708
2208548,9.12740118,320.616821,-1.086815,2.41706,4.42062,-0.845525,-0.583148,19.483,19.58284444,19.47537778,19.1666,19.11175556,19.20626667,1.2612,-25.337,0.10746666,0.30877778,0.05484444,-0.09451111,-0.37657777,2.59809,-0.669502
2233018,10.10038749,320.662445,-1.209665,3.41329,4.72318,-0.899677,-0.709512,19.7729,19.69515217,19.4025,19.19993478,18.774,18.74193478,1.8446,-26.604,0.29265217,0.20256522,0.42593478,0.03206522,-0.95321739,5,-0.825
2326859,8.621533073,320.678711,-0.541153,2.7598,4.5702,-0.878015,-0.587561,20.5796,20.73494828,20.71337931,20.5937069,20.24786207,20.141,1.8772,-24.981,0.02156897,0.11967241,0.34584483,0.10686207,-0.59394828,3.26082,-0.727417
2358741,9.057961391,320.67923,-0.448235,2.49087,4.44458,-1.31977,-1.00774,19.1733,19.17810638,18.99555319,18.78959574,18.55842553,18.37414894,1.9707,-26.778,0.18255319,0.20595745,0.23117021,0.18427659,-0.80395744,2.76612,-1.13336
2363386,8.748165977,320.679321,0.341149,2.99144,4.59436,-0.923978,-0.781776,17.9462,18.0547069,17.94048276,17.78734483,17.82265517,17.73436207,0.9801,-26.162,0.11422414,0.15313793,-0.03531034,0.0882931,-0.32034483,3.20621,-0.830916
2394821,9.041390456,320.690643,-0.836183,2.90793,4.56981,-0.89807,-0.687363,20.5929,20.54026667,20.4372381,20.38682857,20.09197143,19.92871429,1.9474,-25.005,0.10302857,0.05040953,0.29485714,0.16325714,-0.61155238,3.08347,-0.774322
2436045,9.817450236,320.692413,-1.220736,3.24954,4.68163,-0.699693,-0.526291,19.3862,19.29612766,18.96880851,18.89142553,18.58414894,18.67810638,1.7079,-26.677,0.32731915,0.07738298,0.30727659,-0.09395744,-0.61802128,5,-0.625
2467957,9.061684256,320.716492,0.340463,1.76249,4.12665,-1.43339,-0.887634,20.4013,20.41803448,19.71901724,19.22972414,18.96556897,18.9847931,1.5356,-25.902,0.69901724,0.4892931,0.26415517,-0.01922413,-1.43324138,2.25314,-1.0623
2359303,8.296334193,320.726868,0.742733,3.22113,4.66428,-0.675281,-0.503131,20.141,20.31717241,20.40734483,20.10281034,20.10643103,20.17881034,1.2662,-23.785,-0.09017242,0.30453449,-0.00362069,-0.07237931,-0.13836207,3.83027,-0.575616
2428268,9.259444936,320.74295,-1.220468,0.073511,1.60496,0.581144,1.32725,23.9076,24.18181579,21.06228947,19.92194737,19.84868421,19.83663158,3.6991,-27.077,3.11952632,1.1403421,0.07326316,0.01205263,-4.34518421,1.02499,0.911528
2414145,8.731117566,320.753296,0.52949,1.4658,2.12741,-0.611399,-0.396671,19.247,19.26482,19.15582,18.99246,19.0473,18.95974,0.9309,-24.528,0.109,0.16336,-0.05484,0.08756,-0.30508,1.72038,-0.468957
2260747,8.502648245,320.825043,1.178685,2.73234,4.51143,-0.384169,-0.252836,20.1774,20.06210714,19.99557143,19.76696429,19.84571429,20.01482143,1.1753,-24.696,0.06653571,0.22860714,-0.07875,-0.16910714,-0.04728571,2.85122,-0.289069
2157997,10.30894461,320.872772,-0.848041,2.6425,4.52085,-1.01811,-0.802134,17.2582,17.26250877,16.66763158,16.46040351,16.35726316,16.14382456,2.2614,-29.378,0.59487719,0.20722807,0.10314035,0.2134386,-1.11868421,2.76253,-0.865504
2351443,8.703404506,320.883636,-0.676189,2.23408,4.33498,-0.517053,-0.287559,20.7062,20.60708889,20.61442222,20.27248889,20.26751111,20.36655556,1.1771,-23.96,-0.00733333,0.34193333,0.00497778,-0.09904445,-0.24053333,2.43019,-0.349922
2417930,8.544064024,320.900085,0.937875,0.13109,0.914713,1.08653,1.44228,24.4205,24.54973529,22.72758824,20.21602941,20.03173529,19.80991176,4.3028,-27.204,1.82214705,2.51155883,0.18429412,0.22182353,-4.73982353,0.1,1.5
2365743,8.120960578,320.918732,0.17367,2.56178,4.51889,-0.968362,-0.587026,20.6468,20.71470732,20.59404878,20.42441463,20.3085122,20.32102439,1.438,-24.373,0.12065854,0.16963415,0.11590243,-0.01251219,-0.39368293,2.99144,-0.780554
2160835,7.573425536,320.921509,1.099414,2.17452,4.05659,-0.662682,-0.441673,19.7296,19.75626415,19.42681132,19.21826415,19.08641509,18.76920755,0.3895,-22.559,0.32945283,0.20854717,0.13184906,0.31720754,-0.9870566,2.37587,-0.504692
2319589,9.724714067,320.996277,0.479191,1.10901,1.67246,-0.890097,-0.62304,18.2135,18.20629787,18.27914894,18.23382979,17.92023404,17.86359574,1.8579,-27.386,-0.07285107,0.04531915,0.31359575,0.0566383,-0.34270213,1.39403,-0.734652
2448723,9.159138643,321.013794,-0.119996,2.61113,4.43891,-0.634978,-0.501569,19.3359,19.39196552,19.22662069,18.95041379,18.9792069,19.05463793,1.2647,-25.291,0.16534483,0.2762069,-0.02879311,-0.07543103,-0.33732759,2.72061,-0.537168
2300584,8.967616599,321.098419,0.601725,2.53552,4.44697,-0.766541,-0.513607,19.5617,19.63181818,19.37445455,19.19727273,19.22813636,19.11804545,0.9276,-24.633,0.25736363,0.17718182,-0.03086363,0.11009091,-0.51377273,2.74273,-0.624281
2216579,9.572767265,321.124298,-0.790858,3.27999,4.70324,-1.01121,-0.678825,21.215,21.3945102,20.48410204,19.87506122,19.34281633,19.16869388,1.6144,-25.9,0.91040816,0.60904082,0.53224489,0.17412245,-2.22581632,5,-0.875
2459430,9.937305245,321.209473,1.032527,2.57014,4.47758,-0.936746,-0.752585,18.6929,18.71854348,18.46315217,18.30926087,18.04426087,18.00445652,1.7335,-27.006,0.25539131,0.1538913,0.265,0.03980435,-0.71408696,2.73288,-0.815637
2408900,9.771779122,321.299286,1.206268,2.70092,4.54515,-1.01523,-0.804347,19.1376,19.14041071,18.68157143,18.60876786,18.54907143,18.36273214,2.2069,-27.221,0.45883928,0.07280357,0.05969643,0.18633929,-0.77767857,2.89051,-0.880199
2422085,8.708770395,321.323822,-0.572588,1.69787,4.46092,-1.49072,-0.709657,20.7821,20.80625862,20.6882069,20.70065517,20.44946552,20.46174138,1.8119,-24.951,0.11805172,-0.01244827,0.25118965,-0.01227586,-0.34451724,2.84545,-1.09638
2430483,9.208939866,321.341644,-0.126899,2.50267,4.3753,-0.797414,-0.646609,18.0844,18.02098246,17.85108772,17.72296491,17.81008772,17.76729825,0.9263,-25.633,0.16989474,0.12812281,-0.08712281,0.04278947,-0.25368421,2.62219,-0.686302
2326419,8.803192383,321.411926,0.982222,2.8261,4.58842,-0.721729,-0.476545,20.7753,20.76231111,19.78257778,19.58582222,19.47142222,19.23813333,2.6391,-26.558,0.97973333,0.19675556,0.1144,0.23328889,-1.52417778,3.35908,-0.604832
2197670,9.175343082,321.456177,0.128301,3.63801,4.77117,-1.14484,-0.949427,18.3095,18.41597826,18.37226087,18.27973913,17.95519565,17.86515217,1.8918,-27.668,0.04371739,0.09252174,0.32454348,0.09004348,-0.55082609,5,-1.05
2335899,9.151702406,321.466309,0.009104,2.65049,4.47296,-0.687376,-0.535292,18.9879,19.09925581,18.96039535,18.86827907,18.59986047,18.54290698,1.8027,-26.653,0.13886046,0.09211628,0.2684186,0.05695349,-0.55634883,2.75474,-0.584103
2230001,9.27454529,321.474762,0.659128,2.89885,4.56571,-0.960146,-0.795637,18.6294,18.7222931,18.57977586,18.52643103,18.28624138,18.28801724,1.8208,-27.063,0.14251724,0.05334483,0.24018965,-0.00177586,-0.43427586,3.03807,-0.852293
2355391,7.665807593,321.484436,0.760929,0.971407,1.4564,-0.497899,-0.285893,19.094,19.08791379,18.86853448,18.54894828,18.49912069,17.99113793,0.2811,-22.19,0.21937931,0.3195862,0.04982759,0.50798276,-1.09677586,1.20805,-0.360504
2196850,8.482241442,321.529205,-0.390105,1.28476,3.37545,-0.502478,0.107128,21.2464,21.27931579,21.14005263,20.73297368,20.7785,20.66313158,1.0529,-23.435,0.13926316,0.40707895,-0.04552632,0.11536842,-0.61618421,1.54891,0.016041
2247371,9.015432588,321.551025,-0.63664,1.91393,3.96566,-0.634803,-0.40495,18.6369,18.61642,18.43506,18.17914,18.21042,18.19566,1.0429,-25.855,0.18136,0.25592,-0.03128,0.01476,-0.42076,2.11969,-0.451285
2177766,8.69481671,321.558502,-0.836882,1.04305,2.45398,-0.398204,0.119704,21.2842,21.35682022,20.92379775,20.79674157,20.52779775,20.50062921,1.5513,-24.366,0.43302247,0.12705618,0.26894382,0.02716854,-0.85619101,1.3207,0.030391
2218382,8.190289487,321.5737,0.374702,2.06395,3.64418,-0.633754,-0.479781,18.9351,18.89652632,18.56617544,18.48780702,18.39557895,18.31408772,0.443,-23.387,0.33035088,0.07836842,0.09222807,0.08149123,-0.5824386,2.25934,-0.521675
2357508,8.960592322,321.609833,-0.841411,2.31606,4.27868,-0.594428,-0.403235,20.5635,20.47047664,20.37630841,20.29171028,20.16242991,19.94682243,2.0355,-25.222,0.09416823,0.08459813,0.12928037,0.21560748,-0.52365421,2.46461,-0.447081
2467373,8.982087397,321.616882,0.653323,2.7316,4.51958,-1.00783,-0.758572,19.4377,19.37698276,19.30574138,19.26646552,18.94612069,18.8637069,1.7776,-26.212,0.07124138,0.03927586,0.32034483,0.08241379,-0.51327586,2.94399,-0.864886
2280143,7.986444766,321.626873,-1.116205,2.40759,4.34453,-0.357984,-0.142847,20.9197,21.3432766,20.74140426,20.82865957,20.49606383,20.26168085,0.659,-22.26,0.60187234,-0.08725531,0.33259574,0.23438298,-1.08159575,2.55602,-0.214067
2255474,9.292656318,321.691864,-0.037292,2.79124,4.55253,-1.02619,-0.830687,18.9777,18.86625862,18.57677586,17.9952931,18.02436207,18.04577586,1.2909,-26.301,0.28948276,0.58148276,-0.02906897,-0.02141379,-0.82048276,2.99139,-0.902058
2318912,8.818564107,321.805145,-0.149386,3.22208,4.66241,-0.675659,-0.485529,19.7685,19.81250877,19.54668421,19.48326316,19.54878947,19.37503509,0.8412,-24.363,0.26582456,0.06342105,-0.06552631,0.17375438,-0.43747368,3.71955,-0.571207
2407947,8.765860374,321.813904,0.914101,2.58728,4.51966,-0.80137,-0.584573,19.5693,19.66208889,19.69011111,19.30128889,19.16926667,19.1802,1.3331,-25.519,-0.02802222,0.38882222,0.13202222,-0.01093333,-0.48188889,2.75199,-0.657034
2172986,8.809772853,321.851379,0.788388,2.34616,4.22842,-1.08698,-0.916245,17.6873,17.70182759,17.24646552,17.06318966,16.98698276,16.85515517,0.7157,-26.034,0.45536207,0.18327586,0.0762069,0.13182759,-0.84667242,2.48886,-0.962528
2253553,10.3277906,321.933868,0.955644,0.124537,1.0159,0.970756,1.39266,24.5002,24.57036364,23.78145455,20.9680303,20.18142424,19.84118182,4.3865,-27.011,0.78890909,2.81342425,0.78660606,0.34024242,-4.72918182,0.503561,1.26088
2297540,9.877338812,321.947632,0.824866,3.57432,4.75432,-1.15259,-0.988738,18.351,18.18146552,17.729,17.61196552,17.54632759,17.32936207,2.2488,-28.001,0.45246552,0.11703448,0.06563793,0.21696552,-0.85210345,5,-1.075
2264370,8.960759521,322.000427,-0.770056,-0.235901,3.37527,-2.44264,-0.226274,21.3643,21.44015556,20.58288889,20.48862222,20.56248889,20.28617778,2.6676,-25.398,0.85726667,0.09426667,-0.07386667,0.27631111,-1.15397778,1.5764,-0.342794
2446148,8.863150627,322.013245,-0.823033,2.58788,4.5359,-1.14105,-0.808449,20.3041,20.20889362,20.10755319,20.1773617,19.94640426,19.71617021,1.9973,-25.189,0.10134043,-0.06980851,0.23095744,0.23023405,-0.49272341,3.21149,-0.975428
2302601,9.271197263,322.033081,-1.107938,2.02939,3.92134,-0.788227,-0.57464,18.9314,18.91927083,18.865375,18.50397917,18.47395833,18.6124375,1.0992,-25.558,0.05389583,0.36139583,0.03002084,-0.13847917,-0.30683333,2.18998,-0.62512
2181086,9.664442805,322.048431,-1.118018,0.152047,1.65212,0.526782,1.24329,23.74,23.95371795,20.19112821,19.61825641,19.39128205,19.33989744,3.3153,-27.151,3.76258974,0.5728718,0.22697436,0.05138461,-4.61382051,0.820789,0.956581
2325281,8.497371393,322.090515,-0.545655,2.45284,4.39742,-0.6413,-0.412789,20.2044,20.22242857,20.11246429,19.76905357,19.69182143,19.68560714,1.2186,-24.765,0.10996428,0.34341072,0.07723214,0.00621429,-0.53682143,2.60302,-0.475533
2230470,8.785872831,322.094727,-0.026445,3.18444,4.66531,-0.818653,-0.693099,18.3392,18.46944828,18.27598276,18.06543103,18.13496552,18.12841379,0.996,-25.561,0.19346552,0.21055173,-0.06953449,0.00655173,-0.34103449,4.4131,-0.754026
2377638,9.01554751,322.111084,0.087315,2.27345,4.45627,-0.840428,-0.361838,21.5563,21.76760465,20.72109302,20.31334884,20.25118605,19.9654186,0.892,-23.292,1.04651163,0.40774418,0.06216279,0.28576745,-1.80218605,2.61662,-0.546906
2461157,8.307449465,322.15921,-0.245397,1.70544,2.55778,-0.647792,-0.451433,19.4778,19.44293182,19.14240909,19.22352273,19.08513636,18.96559091,0.4954,-23.002,0.30052273,-0.08111364,0.13838637,0.11954545,-0.47734091,1.91841,-0.504581
2303889,8.492753225,322.191772,-1.074464,1.30417,3.3095,-0.388735,0.242575,21.6239,21.69261364,20.67293182,20.16490909,20.07509091,19.64581818,2.115,-25.571,1.01968182,0.50802273,0.08981818,0.42927273,-2.04679546,1.48296,0.193273
2319913,8.770047492,322.264374,-0.16167,2.49329,4.47978,-0.850624,-0.591942,19.9946,20.13106897,19.68863793,19.30531034,18.9682069,18.92365517,1.5227,-25.889,0.44243104,0.38332759,0.33710344,0.04455173,-1.2074138,2.72084,-0.68073
2415357,8.689528932,322.290222,0.203992,1.56445,2.52101,-0.515686,-0.291678,19.6831,19.72893151,19.66884932,19.39079452,19.32949315,19.35494521,1.3389,-25.41,0.06008219,0.2780548,0.06130137,-0.02545206,-0.3739863,1.81284,-0.357443
2215141,7.740636715,322.318878,-0.842234,2.35002,4.39665,-0.534881,-0.303468,19.6447,19.61255556,19.39662963,19.23222222,19.03640741,18.51914815,0.3737,-22.242,0.21592593,0.16440741,0.19581481,0.51725926,-1.09340741,2.56262,-0.37874
2358347,9.095140684,322.319183,0.632413,-2.21266,-0.717656,0.578156,1.32697,19.6782,19.6826092,17.84397701,17.79104598,17.73472414,17.71193103,2.9589,-28.597,1.83863219,0.05293103,0.05632184,0.02279311,-1.97067817,-1.52795,1.03466
2363625,9.660001754,322.360657,-0.377157,3.46517,4.73676,-0.989983,-0.79107,18.7672,18.92442553,18.52346809,18.30748936,18.21612766,17.97774468,2.1355,-27.682,0.40095744,0.21597873,0.0913617,0.23838298,-0.94668085,5,-0.9
2449644,9.507343303,322.369202,0.386728,-0.234144,3.69963,-1.10071,0.640037,22.164,22.71258824,20.75090196,20.47278431,20.30862745,20.31041176,3.0173,-26.322,1.96168628,0.27811765,0.16415686,-0.00178431,-2.40217648,1.39284,0.128073
2171289,8.591290061,322.372528,-0.412111,2.34824,4.24427,-0.737603,-0.523173,19.1452,19.02618,18.83414,18.5198,18.4848,18.38586,0.9897,-25.186,0.19204,0.31434,0.035,0.09894,-0.64032,2.49858,-0.579543
2223717,7.838650893,322.378105,0.229743,1.76994,4.26656,-1.35301,-0.764909,19.4147,19.40433929,18.54233929,17.99435714,17.76651786,17.22191071,0.395,-23.71,0.862,0.54798215,0.22783928,0.54460715,-2.18242858,1.81167,-0.756561
2203492,9.450112855,322.430237,0.501545,2.66502,4.51733,-1.02948,-0.74071,20.0058,19.95136364,19.20595455,18.98868182,18.84768182,18.69781818,2.6674,-27.224,0.74540909,0.21727273,0.141,0.14986364,-1.25354546,2.95344,-0.872639
2321862,9.266964721,322.467316,0.545701,1.41103,2.27312,-0.733264,-0.438765,19.6186,19.5864,19.42444444,19.36171111,19.09308889,19.06242222,1.8649,-26.304,0.16195556,0.06273333,0.26862222,0.03066667,-0.52397778,1.7867,-0.568788
2182896,9.329106455,322.476379,0.428524,-0.372421,2.58895,-0.90636,0.77365,21.9316,22.02497778,20.34986667,20.0246,19.94831111,19.87228889,3.2975,-26.892,1.67511111,0.32526667,0.07628889,0.07602222,-2.15268889,0.724772,0.404832
2364757,9.444752158,322.485199,-0.864017,2.41828,4.30972,-0.663805,-0.49389,19.1088,19.05634483,18.93025862,18.679,18.72156897,18.87627586,1.1124,-24.999,0.12608621,0.25125862,-0.04256897,-0.15470689,-0.18006897,2.54043,-0.535501
2303981,9.534065304,322.48645,-0.50487,2.57984,4.50567,-0.62768,-0.362357,21.2764,21.56708929,20.47991071,20.22523214,20.10892857,20.14803571,2.8023,-26.276,1.08717858,0.25467857,0.11630357,-0.03910714,-1.41905358,2.73292,-0.443858
2447561,9.537829048,322.519836,-1.045679,2.61668,4.42945,-0.87602,-0.720968,18.8476,18.80314894,18.01002128,17.83351064,17.74304255,17.58182979,0.7038,-25.147,0.79312766,0.17651064,0.09046809,0.16121276,-1.22131915,2.73827,-0.770645
2248072,8.338352962,322.527863,0.327742,3.31503,4.69929,-0.82419,-0.60071,20.8009,20.55250877,20.08433333,20.07708772,20.03117544,20.05694737,0.6551,-22.281,0.46817544,0.00724561,0.04591228,-0.02577193,-0.4955614,5,-0.725
2158519,8.373663314,322.53476,0.349984,2.58406,4.45854,-0.76674,-0.505265,21.1342,21.25845614,20.2412807,19.76670175,19.67491228,19.45712281,2.565,-26.569,1.01717544,0.47457895,0.09178947,0.21778947,-1.80133333,2.77009,-0.600484
2429577,8.718202499,322.594604,-0.431136,2.81309,4.56472,-0.614824,-0.474822,19.2686,19.05750877,18.73991228,18.86573684,18.65194737,18.50224561,0.4901,-23.336,0.31759649,-0.12582456,0.21378947,0.14970176,-0.55526316,2.94472,-0.516961
2352640,9.01078246,322.62149,-0.532211,2.59147,4.4267,-0.742305,-0.572412,19.6374,19.744125,19.65960714,19.42855357,19.22471429,19.25153571,1.4867,-25.781,0.08451786,0.23105357,0.20383928,-0.02682142,-0.49258929,2.73079,-0.629176
2410726,9.007847995,322.621948,-0.878796,2.84456,4.56825,-0.58933,-0.458448,19.1568,18.93896552,18.83258621,18.72084483,18.85856897,18.82848276,0.9755,-24.772,0.10637931,0.11174138,-0.13772414,0.03008621,-0.11048276,3.00255,-0.497514
2263003,9.057565898,322.675812,0.608292,1.95589,3.45891,-0.778222,-0.574691,19.0535,19.06917778,19.01637778,18.75873333,18.69684444,18.71086667,1.26,-25.596,0.0528,0.25764445,0.06188889,-0.01402223,-0.35831111,2.17075,-0.637608
2212556,10.59480096,322.72699,1.250129,2.55089,4.41525,-1.03993,-0.860799,18.9414,18.92301852,18.16668519,17.56831481,17.44024074,17.2887963,2.5092,-28.517,0.75633333,0.59837038,0.12807407,0.15144444,-1.63422222,2.67443,-0.916368
2242789,9.702350139,322.742737,1.204196,2.58635,4.45837,-0.938592,-0.758272,18.6975,18.68109259,18.23535185,17.99140741,17.78331481,17.78474074,1.7458,-27.316,0.44574074,0.24394444,0.2080926,-0.00142593,-0.89635185,2.72034,-0.808983
