,ID,ra,dec,z,BH_mass
2106,706332,15.134347,0.896884,1.6105,8.846
2107,707771,18.293295,-0.525881,0.4122,8.391
2108,707786,19.955498,-0.751282,1.4651,8.631
2109,708071,15.294253,0.984672,1.2866,8.574
2110,708922,16.2075,0.402683,2.5987,0.0
2111,709142,16.373383,-0.184468,0.7378,8.386
2112,709298,16.773153,0.102486,1.3574,9.009
2113,709433,15.170774,0.935831,2.1759,9.147
2114,709615,15.901702,-0.91909,2.443,0.0
2115,710021,17.160498,-1.190999,1.5006,8.873
2116,710131,17.11746,0.003858,1.1951,9.353
2117,710438,17.047924,0.089507,0.8648,8.323
2118,710479,16.463144,-0.938191,0.7412,0.0
2119,710603,19.906572,-0.167688,1.2027,8.958
2120,710673,16.659271,0.72238,1.1132,8.795
2121,711319,18.549057,0.188708,1.5287,8.957
2122,711662,15.176414,1.083781,0.6383,0.0
2123,711695,16.554893,0.551735,1.5255,9.051
2124,711946,18.587311,-0.680362,0.4387,8.636
2125,712334,17.697945,-1.119902,0.8253,0.0
2126,712536,17.543201,-1.251582,1.0229,0.0
2127,712803,19.158131,0.450883,1.5249,8.557
2128,713948,341.500671,1.159602,1.2112,8.806
2129,715435,340.936218,1.151329,1.4241,8.407
2130,715510,340.323242,-1.135423,2.8118,8.96
2131,715780,341.462341,0.859856,0.9116,9.059
2132,716370,341.075409,-1.203472,0.6473,8.367
2133,716517,340.613007,0.49067,1.7927,0.0
2134,717147,341.5755,-0.324026,1.7851,8.889
2135,717333,344.196564,0.101798,0.8815,8.406
2136,717365,343.573944,-0.533539,1.0615,9.106
2137,717527,341.571228,-1.083768,2.2655,9.386
2138,717788,343.62326,0.020606,1.628,9.086
2139,718865,343.539978,0.941435,1.1527,9.583
2140,719400,342.547729,0.074421,2.0811,9.568
2141,719519,341.944092,-0.78281,2.6521,9.852
2142,720083,340.627441,-0.133563,0.8998,7.941
2143,721159,343.093933,-0.307522,1.3165,8.661
2144,722690,341.247681,0.009301,2.9483,8.837
2145,722988,341.913879,-0.664647,0.8073,9.217
2146,723464,344.947266,0.509156,1.6729,0.0
2147,723885,342.600372,-0.268634,2.0062,9.282
2148,725688,344.035339,1.099373,2.2658,0.0
2149,726248,342.233215,-0.817284,1.4871,8.549
2150,728791,343.215088,0.227486,1.5733,8.698
2151,729042,342.118225,-0.665621,1.4587,8.941
2152,729596,344.389435,-1.158934,1.7693,9.536
2153,730447,341.713013,0.358698,2.6207,9.38
2154,730688,343.276489,1.101907,1.5164,8.816
2155,730698,340.190277,1.130859,0.9583,8.48
2156,731856,342.323059,-0.673256,2.0554,0.0
2157,732218,342.656036,-0.851198,1.5406,8.967
2158,732554,343.89209,-0.004761,1.9113,0.0
2159,733054,343.724091,-1.17767,1.1481,8.7
2160,733842,342.112427,-0.89738,0.5936,9.137
2161,734665,342.686066,0.808686,0.7266,8.984
2162,734864,341.870026,-0.738209,1.1431,9.023
2163,735319,344.951752,-1.010434,1.9119,9.392
2164,735787,342.708771,-1.068549,0.7758,8.732
2165,736474,342.052795,0.335918,1.0775,0.0
2166,737282,344.43161,1.187512,0.8562,8.961
2167,738396,343.261475,-0.37151,0.8305,0.0
2168,738865,340.804871,-1.098173,1.0544,9.07
2169,739590,341.728973,-1.066912,0.9114,8.782
2170,740293,343.347809,-0.256484,1.3938,8.995
2171,741025,341.385498,0.982757,0.6493,0.0
2172,741490,341.799866,1.25273,1.9109,9.193
2173,742636,344.369537,0.189025,1.1636,8.144
2174,743314,340.642731,0.661975,2.8855,9.246
2175,744173,343.557983,0.335702,0.5018,7.893
2176,744260,340.730133,-1.156899,1.0381,9.091
2177,744390,341.848389,0.73501,2.3036,0.0
2178,746075,344.825684,-0.019992,1.3375,9.105
2179,746812,340.436157,1.062503,1.0486,0.0
2180,747864,344.18515,-0.841362,0.5225,8.35
2181,748274,343.097443,1.132558,1.5483,9.262
2182,748528,340.032867,-1.256138,0.6601,0.0
2183,748703,344.10144,0.788965,4.0873,0.0
2184,749624,343.320221,-0.113453,1.983,9.417
2185,750620,340.759064,0.299142,1.1967,8.918
2186,751557,343.168213,1.166308,0.5339,0.0
2187,751581,340.047791,-1.246838,1.4507,0.0
2188,752011,343.624695,1.165369,3.3606,9.87
2189,752037,343.923859,-0.725205,1.7486,8.499
2190,752104,340.957947,-0.608333,3.0848,8.567
2191,752203,340.109222,0.661147,2.1098,9.776
2192,752345,341.253143,1.130167,0.7969,7.982
2193,752851,341.699066,1.087589,3.0116,0.0
2194,752979,340.549774,0.559411,0.9515,8.769
2195,753016,341.627563,-0.841073,0.8499,8.475
2196,754977,344.565704,-0.555053,2.4221,9.491
2197,755513,343.182526,-0.697058,2.9631,8.791
2198,755535,343.742828,0.23325,1.073,8.731
2199,755706,341.082611,0.001838,1.7831,9.159
2200,756396,342.11734,-0.68583,1.6121,0.0
2201,758974,344.587494,0.268149,0.57,0.0
2202,759593,344.959412,-0.974622,2.2809,9.068
2203,760096,341.366669,0.799643,1.4963,9.131
2204,760616,340.443207,0.268911,1.4983,8.258
2205,761296,340.072021,-1.245232,0.5021,0.0
2206,761418,340.981445,-0.454058,0.9592,8.487
2207,761653,340.474121,1.16422,1.9269,9.2
2208,762267,343.360626,0.507056,0.4627,7.856
2209,762763,340.314514,0.961705,0.8171,0.0
2210,763319,340.746979,0.532451,2.4615,0.0
2211,763578,340.835052,-0.821873,1.7781,9.154
2212,763718,341.177155,0.307388,1.7221,9.242
2213,764028,341.826294,0.072049,1.7215,0.0
2214,764050,342.068604,-0.5128,1.6056,0.0
2215,764382,340.592194,0.251595,1.3489,8.755
2216,764434,340.692596,-0.270356,2.0306,8.597
2217,764777,342.835754,-0.040152,1.832,8.964
2218,765614,344.487488,-0.016375,1.9873,8.868
2219,765999,340.127686,-0.196291,1.8606,0.0
2220,766363,344.957458,-0.070555,1.4204,9.038
2221,767516,340.767059,-1.162915,1.0555,8.869
2222,768080,343.034729,-1.190311,0.9105,8.836
2223,768301,344.5354,0.489048,3.0109,9.42
2224,768790,341.38266,1.210612,1.517,8.384
2225,769570,343.898621,-0.032455,1.73,9.038
2226,769824,340.130951,0.263777,1.6207,8.764
2227,770238,340.978058,0.501108,2.1312,9.765
2228,773761,340.367676,0.385331,2.1458,8.907
2229,774573,343.925659,-1.123425,1.5494,9.186
2230,775182,341.706146,-1.108866,1.5854,8.887
2231,776901,340.529419,-0.663434,0.6801,8.525
2232,777340,340.528748,-0.864406,4.0297,0.0
2233,777681,343.289276,0.853319,0.9103,8.929
2234,777775,340.841156,-0.180469,2.4144,9.208
2235,777833,344.296906,-0.172299,1.3188,8.832
2236,779102,341.139832,0.126523,1.5445,8.665
2237,779256,343.920135,0.319358,3.0844,0.0
2238,779269,344.87027,-0.95634,1.1767,9.243
2239,779523,341.347992,-0.606053,0.9545,9.172
2240,779715,341.297028,0.599283,2.2054,8.943
2241,780463,343.218506,-0.092389,0.8751,8.352
2242,781539,342.172333,0.890764,0.6444,8.466
2243,781927,344.759918,0.539366,1.4635,9.058
2244,782992,340.259521,-0.671046,1.0554,0.0
2245,784168,343.805389,-0.42842,1.8847,0.0
2246,785259,343.625092,-0.38792,1.9349,8.88
2247,787283,341.493927,-0.462645,1.5739,9.327
2248,787768,342.839752,0.022492,1.9866,0.0
2249,788163,344.500793,-0.443798,1.4034,8.453
2250,788185,343.624054,0.398502,0.6406,8.203
2251,788477,341.145477,-0.883779,1.6823,0.0
2252,788848,341.690643,0.608181,0.972,9.227
2253,790749,343.605927,-1.222353,2.3566,0.0
2254,791061,340.638733,0.452819,1.9475,0.0
2255,791067,341.843689,0.783198,1.9154,9.398
2256,791160,344.883362,-0.314013,1.6066,9.123
2257,792184,340.365601,-0.024571,0.8299,8.889
2258,792493,342.247772,0.600592,1.2516,0.0
2259,793087,342.379181,0.148689,2.0529,9.886
2260,793558,342.355743,0.574879,1.8289,0.0
2261,793870,342.09552,-0.163574,2.1321,0.0
2262,794035,342.345612,-1.129403,3.9893,10.072
2263,794906,343.392578,-1.117814,1.0016,0.0
2264,795361,344.871887,-0.069516,2.179,9.148
2265,796297,340.476593,0.017262,2.9984,9.436
2266,796372,340.667877,0.125227,2.4618,10.11
2267,797494,340.716858,0.393887,1.1302,8.51
2268,797738,341.079956,0.576633,1.4734,9.262
2269,798008,343.609314,-1.078465,1.0963,8.873
2270,798837,341.8237,-1.192259,2.6756,9.289
2271,799198,340.447266,0.381875,1.4455,9.255
2272,799254,340.266571,-0.837641,0.6208,8.81
2273,799444,340.528717,0.399043,2.4469,0.0
2274,800329,344.498627,0.27934,3.7713,8.907
2275,801221,344.579193,-0.064453,2.3762,9.112
2276,804185,340.951294,0.57718,1.7571,0.0
2277,804819,340.908417,-1.123018,0.9988,0.0
2278,805161,343.490814,-0.691122,3.8313,9.131
2279,805479,341.705414,-0.831768,2.036,0.0
2280,806065,344.830658,0.4682,1.1095,9.245
2281,806399,340.276062,-0.606645,1.9297,0.0
2282,806742,343.292938,1.168797,1.8212,0.0
2283,807940,343.68103,1.16377,3.3753,8.982
2284,808252,344.414032,-0.189758,0.5303,7.998
2285,808403,341.459015,-0.442508,2.8405,0.0
2286,808870,342.722076,-0.393273,3.0861,0.0
2287,810823,340.450012,-0.998326,1.6957,9.253
2288,810833,344.954651,-0.115091,1.9678,9.254
2289,811093,344.298279,0.472045,1.8656,0.0
2290,811347,344.965363,0.283473,1.2981,8.655
2291,811801,343.850922,0.295517,1.1955,0.0
2292,812223,340.43924,-0.022961,0.7145,8.798
2293,812353,343.537964,0.537924,1.1697,8.523
2294,812983,341.793152,-0.08538,1.0515,0.0
2295,813145,342.461914,-0.242489,1.5431,8.971
2296,813317,340.924652,-1.130323,1.1031,0.0
2297,814330,341.923553,0.915978,0.3633,9.475
2298,815561,341.680298,0.291383,1.4629,8.851
2299,816480,340.547638,-0.41413,0.8684,0.0
2300,816501,340.683807,-0.720201,2.1152,0.0
2301,817458,344.617401,0.38886,3.1148,0.0
2302,818810,344.856415,-0.839014,2.2955,8.967
2303,818848,342.740601,-0.941817,3.1447,0.0
2304,819801,343.19574,-1.003321,0.431,8.218
2305,820129,344.645142,0.882993,1.6272,9.487
2306,820378,341.960419,-0.952673,2.738,8.798
2307,821576,341.979065,0.474576,1.452,9.108
2308,822288,344.567841,-0.434122,1.0822,8.482
2309,823049,344.323029,0.947413,1.9974,9.084
2310,823689,340.572601,0.476069,1.2332,9.363
2311,823967,340.514648,0.987429,2.4183,9.415
2312,824368,343.091156,-1.071527,1.3255,9.285
2313,825379,343.356903,1.064723,1.644,9.684
2314,825547,344.468994,0.375101,3.3053,9.611
2315,828114,343.083344,-1.172836,2.1694,9.805
2316,828626,342.349548,-0.42383,0.3748,8.329
2317,829072,342.210144,-0.134018,2.1419,8.607
2318,829605,343.207062,0.682427,1.1626,8.57
2319,830336,342.721252,-0.550873,2.0908,9.778
2320,830366,343.959991,-0.154927,1.9998,8.822
2321,830399,344.069489,-0.566078,1.6512,8.861
2322,830636,340.159912,-0.993475,2.1752,0.0
2323,832146,342.25061,-1.07071,1.6499,0.0
2324,833515,340.323944,-1.038511,0.925,0.0
2325,834265,340.735321,0.865334,0.4197,0.0
2326,834878,341.889465,-0.335849,2.505,0.0
2327,834886,340.335266,1.108342,2.3656,0.0
2328,835510,342.169434,-0.550987,1.4521,9.325
2329,835559,344.157928,-0.304285,1.2707,8.942
2330,835914,341.416412,-0.405479,3.2694,0.0
2331,836258,344.445587,0.022624,1.7254,9.355
2332,838703,343.219604,1.141549,2.5353,8.297
2333,841122,340.082855,0.275735,0.8629,8.309
2334,842099,340.117279,-0.636989,0.6591,9.007
2335,842815,343.876312,0.612258,0.6116,0.0
2336,842923,344.882172,0.797718,2.1686,9.594
2337,844384,344.095093,-0.302752,1.0484,8.505
2338,844469,341.19397,-0.156403,0.7731,8.28
2339,845923,344.890442,1.196921,0.8454,8.366
2340,845978,342.371765,-0.154801,1.6044,9.241
2341,846404,342.263824,-0.492623,0.4383,7.917
2342,846789,342.006958,-0.001326,0.6414,8.467
2343,847048,343.029663,0.978941,1.7214,9.606
2344,847630,341.54953,0.542463,1.134,8.952
2345,847861,344.275726,-0.425784,1.985,0.0
2346,848116,344.803467,-1.206241,3.0425,8.839
2347,848441,343.538696,0.574188,1.4223,8.846
2348,848709,344.342529,0.842558,2.3706,9.032
2349,849211,344.146332,1.170571,1.0532,8.78
2350,849957,344.716125,0.743583,2.1323,0.0
2351,850052,341.098114,-0.286901,1.8775,8.869
2352,850873,343.442993,-0.799745,2.1285,0.0
2353,850962,342.183563,0.701318,1.3757,8.889
2354,851433,342.386932,0.684623,3.1263,9.115
2355,851644,341.012817,-1.205306,2.0655,9.229
2356,851749,342.878479,-0.972972,1.99,0.0
2357,855926,341.182465,-0.347107,1.2852,8.777
2358,857735,341.097229,0.923591,0.7435,8.628
2359,858612,343.054993,-0.384501,1.5,0.0
2360,858905,340.693512,-0.964914,1.5035,9.056
2361,859318,343.412903,-0.41318,0.5695,9.142
2362,859443,342.483704,0.03836,3.3114,0.0
2363,860454,344.624481,0.49852,2.0901,9.767
2364,861006,343.143799,0.076971,1.0355,8.917
2365,861420,344.077576,-0.760254,1.7326,0.0
2366,861520,342.350067,0.797352,1.35,0.0
2367,862088,343.618347,0.47697,1.6469,9.098
2368,862972,341.131287,0.540583,1.3975,9.273
2369,863695,341.165558,-0.88798,1.5976,0.0
2370,863901,341.052216,-0.479374,1.281,8.624
2371,864221,340.646576,0.263386,1.9241,0.0
2372,864318,344.762115,0.54556,0.8693,8.598
2373,864785,340.884613,-0.944167,2.0146,8.121
2374,865356,344.937042,-0.131392,1.9923,0.0
2375,866070,342.029388,1.145354,1.5297,8.965
2376,866086,340.261536,1.062565,1.2165,9.037
2377,866681,343.580109,-0.031972,3.6645,9.644
2378,866702,344.471863,1.266716,0.8722,9.116
2379,866723,342.230469,-1.194333,0.9242,8.669
2380,867112,344.077759,0.148786,1.9993,9.501
2381,868641,341.380005,-0.752626,1.3668,8.882
2382,868725,340.096863,-0.598815,1.1665,9.139
2383,869839,343.211395,0.07176,1.0114,9.136
2384,869885,341.762512,0.007346,0.8132,8.893
2385,869991,344.694366,0.347728,2.0765,8.872
2386,870082,341.419586,-0.312274,1.1137,8.553
2387,870547,340.412628,0.635666,0.3878,7.849
2388,870582,342.318817,0.369937,1.4777,8.992
2389,871620,344.737427,-1.195201,1.4817,9.093
2390,872282,344.692413,1.006391,1.132,8.745
2391,873077,343.720306,0.806317,3.7143,8.592
2392,874169,341.658325,0.391393,1.6175,0.0
2393,875547,341.713715,0.428427,0.525,0.0
2394,876523,340.566498,-0.890627,3.3765,9.247
2395,876790,344.627594,-0.12068,0.5932,8.442
2396,876885,342.462158,-0.752588,1.3574,9.318
2397,877946,342.507202,0.987339,1.8577,0.0
2398,878066,342.356445,-0.883642,0.5497,8.585
2399,878836,340.883026,-0.20915,2.0326,8.862
2400,879231,341.952332,0.652758,2.0521,0.0
2401,879515,340.852478,-0.891872,1.8949,9.091
2402,879781,21.686897,0.078129,1.4639,8.694
2403,881055,24.286406,-1.121903,0.4941,8.136
2404,881113,20.253038,-0.25528,0.8643,0.0
2405,881585,20.356371,-1.109086,1.2004,0.0
2406,881989,24.847767,-1.108897,0.4496,8.779
2407,882604,23.785521,0.686163,2.025,8.477
2408,883047,22.272198,-0.914045,0.7067,8.5
2409,883322,24.848928,-1.065758,1.3936,8.636
2410,883378,20.392088,0.876173,0.7273,8.211
2411,883991,24.464893,-1.038165,0.9769,8.728
2412,884522,24.345852,-0.296262,1.4418,9.037
2413,884949,20.291351,-0.48592,1.725,8.843
2414,885083,21.894049,-0.089964,1.598,0.0
2415,885463,23.928762,-0.132782,1.0846,0.0
2416,885634,23.670082,0.598733,1.2772,9.048
2417,885637,20.753746,-0.848099,0.8676,8.431
2418,885742,20.47085,-0.535481,1.7778,0.0
2419,885751,23.650936,0.440121,0.7183,8.734
2420,886745,20.219337,0.720995,2.3047,9.014
2421,886938,24.823744,-0.001278,0.9876,8.787
2422,886990,24.26264,-0.70414,2.4736,0.0
2423,887096,24.821604,0.530761,2.086,8.832
2424,887129,23.874435,0.781704,0.7847,8.661
2425,887847,24.317822,-0.313192,1.6068,0.0
2426,888348,24.863224,0.15872,1.2103,9.054
2427,888693,23.3013,0.033186,2.3707,0.0
2428,888714,23.963392,-0.849302,1.935,9.191
2429,889192,22.961882,-0.450505,1.4038,8.585
2430,889244,20.185728,0.191669,2.2276,0.0
2431,890126,24.285934,-0.410796,1.2171,8.888
2432,890543,21.79937,-0.511211,1.4227,0.0
2433,890696,22.743227,0.405797,1.229,9.0
2434,890969,22.491764,1.185494,0.8794,8.759
2435,891443,21.68914,-0.34498,1.5906,0.0
2436,891740,20.310623,-1.025154,1.5005,9.467
2437,891838,22.177893,-0.604331,1.2841,8.972
2438,892102,24.87571,1.25511,0.2915,8.291
2439,892157,20.194057,-1.186176,2.5047,9.398
2440,892598,24.675207,0.672232,0.5204,7.916
2441,892734,20.197737,0.369961,1.623,8.525
2442,892926,20.707729,-0.119023,1.6311,0.0
2443,892981,23.215948,-0.629567,1.5189,8.988
2444,893315,24.397789,-0.789842,3.2111,9.2
2445,893372,22.509933,1.251246,1.651,0.0
2446,893548,21.386477,0.864834,1.7668,0.0
2447,893991,20.836266,0.427313,1.5548,8.943
2448,894015,20.583914,-1.099008,2.13,0.0
2449,894192,23.004547,0.390184,0.5346,8.294
2450,894763,24.551273,-0.396789,3.2145,0.0
2451,895364,24.284386,1.027458,0.7874,8.875
2452,895379,21.752874,-0.766444,4.0828,10.032
2453,895652,21.074451,-0.07253,1.803,0.0
2454,896604,20.359846,-0.982516,0.5782,0.0
2455,896947,22.721395,-1.188428,2.0665,8.976
2456,897065,21.831127,0.930823,1.7981,9.234
2457,897228,22.156219,1.214491,2.3764,9.692
2458,897347,21.062298,-1.241082,1.6561,0.0
2459,898648,21.184086,-0.029131,1.493,8.857
2460,898939,21.193802,1.138013,1.3095,9.181
2461,899132,21.956743,-1.153518,1.584,0.0
2462,899166,22.55961,-0.110893,2.4037,10.137
2463,899200,23.386955,0.410646,2.2863,9.749
2464,899852,22.299074,0.666734,0.7414,0.0
2465,899959,20.17701,0.309316,1.7269,9.536
2466,900121,21.889801,0.344783,1.3945,8.844
2467,900695,22.867725,0.541018,0.8112,8.976
2468,900914,21.618238,-0.064888,2.2272,0.0
2469,901292,21.503098,1.223727,0.5948,0.0
2470,901614,20.08378,1.16453,0.6853,8.446
2471,901791,21.412277,-0.622244,0.6067,8.901
2472,901981,24.046474,0.388442,0.5734,0.0
2473,902994,20.361691,-1.129079,0.686,0.0
2474,903145,20.083313,0.126568,4.1011,9.325
2475,903870,23.444094,-0.791529,1.7624,0.0
2476,904047,23.66419,0.896079,1.826,0.0
2477,904508,23.780884,-1.150247,1.6412,0.0
2478,904752,24.994381,-0.603021,1.4119,8.711
2479,905007,20.300581,-0.510308,1.6536,8.619
2480,905238,20.356077,1.124174,1.7646,0.0
2481,905587,24.559408,-1.095855,2.465,9.121
2482,905620,22.908319,0.700045,1.8532,8.869
2483,905622,22.17445,-0.554749,1.6567,9.238
2484,905667,23.575804,0.26019,0.3999,0.0
2485,905849,24.502695,-0.339767,1.5193,0.0
2486,906048,22.30711,1.241113,1.7829,9.43
2487,906100,23.832893,0.966933,1.4598,8.691
2488,906190,23.70566,1.05061,1.2341,8.429
2489,906427,23.745956,-0.249688,1.6118,8.799
2490,906453,21.121313,0.935564,0.381,7.827
2491,906493,21.390308,-0.545295,1.3771,8.799
2492,906730,21.535059,0.432011,0.6094,0.0
2493,907546,24.935211,-0.648278,1.1713,8.522
2494,907569,22.597994,0.097713,0.3452,8.619
2495,907783,23.147058,-0.451335,1.3275,9.65
2496,907880,24.793768,1.245652,1.3507,0.0
2497,908075,20.730921,1.054271,3.5166,0.0
2498,908716,24.911308,-0.396698,1.3786,8.508
2499,910003,21.321445,-0.308024,2.2778,0.0
2500,910070,20.36702,0.580729,0.3289,8.394
2501,910731,20.908579,0.502926,2.2711,8.878
2502,912291,23.837502,-0.955076,2.0749,9.497
2503,912382,21.760525,1.236802,1.1574,0.0
2504,912477,22.996347,0.386584,0.7835,8.571
2505,912480,24.94363,-0.411367,0.8151,0.0
2506,912793,24.359962,0.197974,1.1024,8.748
2507,914148,20.676252,0.72965,1.3336,8.474
2508,914271,23.827362,0.850416,1.6579,0.0
2509,914591,24.001289,1.114753,1.8967,8.859
2510,914667,20.611521,0.057643,2.4814,9.38
2511,915074,23.968834,0.784757,0.6483,0.0
2512,915678,23.390676,-0.919778,1.7337,0.0
2513,915845,21.499369,-0.039247,1.7643,0.0
2514,916668,23.536325,-0.087721,2.6168,9.261
2515,917189,23.445442,0.580235,1.3803,9.201
2516,918033,24.96283,0.427202,1.3412,8.819
2517,918159,24.642782,1.006817,1.798,0.0
2518,919535,24.606394,-0.092935,1.341,9.216
2519,921028,22.886127,1.036921,1.7318,0.0
2520,921326,23.04162,-0.648092,2.1778,0.0
2521,921590,20.05057,0.450907,0.6472,8.672
2522,921815,22.229145,0.593019,1.2153,0.0
2523,921817,23.982864,0.67134,0.9065,8.846
2524,921970,21.199198,-0.471947,1.2557,0.0
2525,923372,20.31193,-0.277052,2.3858,0.0
2526,923468,22.784086,0.880075,4.1747,0.0
2527,923471,20.757465,0.056485,1.3567,9.221
2528,923780,24.932314,-0.597353,1.2087,8.336
2529,923990,20.021877,-1.149882,1.2571,9.027
2530,924329,20.413176,-0.006673,0.8077,8.478
2531,925059,23.169064,-0.366936,1.5549,0.0
2532,925230,24.872984,0.22519,2.103,9.089
2533,925268,22.915531,0.437773,2.3617,9.426
2534,925368,23.753443,-0.681775,1.0087,8.492
2535,925378,21.511507,0.032254,1.0088,0.0
2536,926110,24.208376,-0.547911,1.5599,8.959
2537,926147,23.689306,0.642833,1.3881,8.649
2538,926398,24.61665,-0.022061,1.5387,8.978
2539,926499,23.029392,-1.069394,1.0228,0.0
2540,926914,24.824301,0.182238,1.2118,0.0
2541,927689,21.509188,-0.323379,1.7659,9.509
2542,928588,22.282152,0.220243,1.2137,8.871
2543,928926,22.205486,-0.271494,0.8521,8.683
2544,928950,23.479872,0.785788,1.4674,9.245
2545,929150,24.507952,1.22801,0.9112,8.54
2546,929409,21.837763,0.496434,2.0275,9.384
2547,929605,20.519409,0.659155,1.6319,8.982
2548,929684,23.276737,1.003542,0.883,9.049
2549,929773,20.794048,0.243894,1.0025,7.765
2550,929838,22.431274,0.880897,0.6409,0.0
2551,930458,21.007339,0.583594,1.8503,0.0
2552,930527,20.879393,1.22076,1.5554,8.881
2553,930557,23.981112,0.656779,1.4699,9.28
2554,931033,22.419291,-0.679629,1.8203,8.697
2555,932097,22.311485,-0.541411,0.6888,0.0
2556,932168,22.486279,0.393976,1.079,0.0
2557,932291,21.075783,1.144331,2.0433,9.146
2558,932816,21.287924,-0.565482,2.1698,9.045
2559,933500,24.445921,0.146937,1.4073,8.943
2560,934916,22.686672,0.390546,1.8301,8.868
2561,935556,22.098532,0.697174,1.6709,8.954
2562,935761,21.433384,-0.262132,1.8868,9.371
2563,935899,20.24194,0.03473,2.9497,8.28
2564,936612,24.826065,-1.033963,1.4796,9.159
2565,937769,23.589262,-0.269289,1.5862,0.0
2566,938458,21.685183,0.363404,1.4413,8.966
2567,938537,24.234625,-0.773276,1.7165,9.326
2568,939528,21.512459,-0.139593,0.4035,0.0
2569,939838,23.461472,0.729885,1.3593,7.911
2570,940236,23.740482,-0.241856,1.0269,9.104
2571,940239,21.834517,0.704838,0.6525,0.0
2572,940275,21.742121,-0.200683,2.7565,0.0
2573,940405,23.398994,-1.119295,1.7934,0.0
2574,940518,23.118221,-0.791924,0.7329,8.371
2575,940681,23.578611,-0.235074,0.7343,8.718
2576,940861,21.136465,0.384396,1.9372,8.361
2577,941243,20.549116,0.12336,1.5175,8.656
2578,941474,22.427706,-0.933045,1.4801,8.735
2579,941771,22.062716,-0.875709,1.8797,8.919
