,Unnamed: 0,SDSS_Name,ra_DR7,dec_DR7,M,ERR,ID,ra_S82,dec_S82,z
3345,3345,022157.84-003415.8,35.49100875854492,-0.5710819959640503,8.972035629943493,0.15958952939661122,2112737,35.491005,-0.571076,1.1963
8172,8171,231133.09-001449.3,347.88787841796875,-0.2470490038394928,8.963315908266274,0.12822940798243376,483439,347.887878,-0.247048,1.3753
8718,8717,233644.64+001744.7,354.1860046386719,0.2957650125026703,9.013106018124953,0.32952745076621004,403639,354.186005,0.29577,0.826
5870,5869,204621.29+004427.8,311.5887451171875,0.7410590052604675,8.291622511159288,0.2253637769724278,3222997,311.588745,0.741056,0.4005
6506,6505,214053.58+003108.3,325.2232971191406,0.5189980268478394,8.319098842557407,0.06018936761827087,1941898,325.223297,0.519,2.8877
2797,2797,020136.97-003337.2,30.40406608581543,-0.5603410005569458,8.297111837781841,0.9407482950451812,1579779,30.404062,-0.560341,1.6941
918,918,004118.59+001742.4,10.327467918395996,0.2951360046863556,8.898084083173153,0.031744965581784176,203908,10.327463,0.295137,1.7649
1646,1646,011348.60+011125.0,18.4525203704834,1.1902949810028076,0.0,-1.0,633501,18.45252,1.190294,2.8456
5122,5122,032908.44+001059.7,52.2851676940918,0.18325500190258026,9.056405940051738,0.4388185137819312,3841671,52.285168,0.183253,1.8478
5126,5126,032916.57+002814.5,52.31904602050781,0.4707159996032715,0.0,-1.0,3837441,52.319038,0.470714,3.5874
4621,4621,030858.38+001608.4,47.24325180053711,0.2690240144729614,8.349181431763334,0.4936755821942153,3066436,47.243248,0.269027,1.7269
6809,6808,215628.34-005237.3,329.11810302734375,-0.8770359754562378,9.055398350944767,0.18663209795308414,1856166,329.118103,-0.8770370000000001,1.7211
364,364,001636.71-010530.1,4.152963161468507,-1.0916980504989624,9.16225586342552,0.3141479898328089,85843,4.152959,-1.091693,1.5878
2125,2125,013420.92-000156.1,23.587188720703125,-0.0322749987244606,8.674943272362317,0.1531968859961207,988690,23.587185,-0.032273,1.8296
8150,8149,231040.38+000334.5,347.66827392578125,0.05960299819707871,8.741488128952396,0.3535858169234542,436847,347.668274,0.059602,1.5091
55,55,000226.10+000549.1,0.6087509989738464,0.09698300063610077,8.987193553999973,0.11091490698242704,25552,0.60875,0.096981,1.6512
638,638,002919.46+000812.7,7.331109046936035,0.13686899840831754,8.88688392324558,0.0933858153480574,4059470,7.331103999999999,0.13686900000000002,2.7222
302,302,001401.54+002834.2,3.5064361095428467,0.4761829972267151,8.372495120376566,0.0690139839997383,113577,3.506435,0.476192,1.4124
5811,5810,204323.17-010351.8,310.8465576171875,-1.064411997795105,8.951194637071083,0.13336478949946867,3643041,310.846558,-1.064411,1.8257
1276,1276,005521.73-002817.2,13.84054470062256,-0.4714550077915192,9.184100041325543,0.07310774966914961,170335,13.840539,-0.471452,2.2481
4432,4432,030027.11-004848.8,45.11299514770508,-0.8135600090026855,9.121522251159844,0.08569173648128882,3081017,45.112991,-0.813558,2.0167
3644,3644,023044.92+003459.5,37.68716812133789,0.5832059979438782,8.818208684491337,0.4855998260354286,2049553,37.68716,0.583209,1.6777
4143,4143,024907.77+003917.1,42.28240966796875,0.6547560095787048,9.037530607948963,0.4315086117580511,2619664,42.282406,0.6547569999999999,2.1673
2878,2878,020427.80-011239.5,31.1158504486084,-1.2109930515289309,9.73721859472191,0.08699337519216373,1604822,31.115847,-1.210986,3.937
6493,6492,213946.09+010315.2,324.94207763671875,1.0542260408401491,8.314468236382659,0.406157097183345,2214441,324.942078,1.054227,1.5437
5240,5240,033255.07-000213.0,53.22947692871094,-0.03697000071406365,9.189327345609119,0.36953961592542295,3747403,53.229469,-0.036972000000000005,1.8938
8705,8704,233611.57-003042.6,354.0482482910156,-0.5118399858474731,9.187478941498961,0.08778917636265393,409308,354.048248,-0.511836,1.5524
6937,6936,220239.30+000650.0,330.6637878417969,0.11388999968767165,9.533110093411565,0.2542473961627575,1556351,330.663788,0.113909,2.1301
7240,7239,221619.25-002430.4,334.0802307128906,-0.4084590077400208,8.738380989638216,0.07424702612968365,1499684,334.080231,-0.408464,0.8791
2593,2593,015339.61-001104.9,28.415048599243164,-0.1847189962863922,8.726256735999545,0.1013641113558576,1224180,28.415049,-0.184726,4.1936
2393,2393,014524.31+000241.4,26.35131072998047,0.04486000165343285,9.08098247428551,0.13586966378186094,1287972,26.351305,0.044871,1.0364
523,523,002335.94+001227.9,5.899788856506348,0.2077690064907074,8.801694556423673,0.08877667993011214,4017321,5.899783,0.207769,0.7894
6376,6375,212800.10-004612.1,322.00042724609375,-0.7700530290603638,8.960759520699838,0.2839087802021526,2264370,322.000427,-0.7700560000000001,2.6676
6981,6980,220430.39-002528.0,331.1266784667969,-0.4244489967823029,8.371457395550145,0.2492438702019927,1504111,331.126648,-0.424448,1.7858
6677,6676,214932.64+002238.0,327.3860168457031,0.3772319853305817,8.182437660855312,0.4433401900912085,1819520,327.386017,0.377232,0.6429
3900,3900,024102.27+005033.7,40.25949096679688,0.8426979780197144,8.739461626303687,0.3019969734810899,2504551,40.259483,0.8426969999999999,1.0852
8913,8912,234607.49-002908.7,356.5312194824219,-0.4857630133628845,9.255164166511637,0.10259583881088616,3972516,356.531219,-0.485761,1.6492
5585,5585,034504.06+001538.9,56.26693725585938,0.2608059942722321,8.612613294680651,0.0961611389646274,4951876,56.266937,0.260809,1.5781
8659,8658,233438.54+002341.8,353.66058349609375,0.3949489891529083,9.400085111414523,0.09455383490623596,331978,353.6605830000001,0.394954,1.3896
7956,7955,225948.42-010037.5,344.9517517089844,-1.0104310512542725,9.329125785230973,0.13759389750678802,735319,344.951752,-1.010434,1.9119
7570,7569,223328.90+000104.3,338.3704528808594,0.017872000113129616,9.095037747733032,0.16215243365298326,1131793,338.370453,0.01788,2.0917
6777,6776,215441.62+001035.2,328.6734313964844,0.1764640063047409,8.771129221029724,0.19443381133121268,1882422,328.673401,0.176465,1.7068
671,671,003015.00+011328.7,7.562516212463379,1.224645972251892,9.06689263834246,0.10234939859762758,4102116,7.562513,1.224645,2.2225
4188,4188,025102.69+000600.5,42.761226654052734,0.10016600042581557,9.293603166711414,0.06548128838042981,2477225,42.761223,0.100169,1.4381
666,666,003010.06-005729.9,7.541920185089111,-0.9583110213279724,8.157015704197544,0.08322292397490827,4070558,7.541914999999999,-0.958311,0.6572
3266,3266,021905.15+003346.2,34.77147674560547,0.562853991985321,9.653229812835232,0.3288020246947021,1730057,34.771481,0.562858,1.6999
1887,1887,012417.06-001210.8,21.07111930847168,-0.20301200449466705,8.96885847094274,0.10930464141102478,998945,21.071106,-0.203011,1.3067
8472,8471,232626.14+000922.2,351.60894775390625,0.15617600083351135,8.504633660991006,0.18727406750498427,293576,351.608948,0.15617899999999998,1.0347
7687,7686,224017.28-011442.8,340.072021484375,-1.2452349662780762,8.342283581958174,0.2917725449687606,761296,340.072021,-1.245232,0.5021
6031,6030,205407.92+005400.9,313.53302001953125,0.9002519845962524,8.64356580384084,0.10205690461032484,3234784,313.53302,0.900257,1.6466
6090,6089,205704.30-000527.1,314.2679443359375,-0.09088800102472304,9.421786580936748,0.11235706383601524,3239552,314.267944,-0.090888,1.8822
6238,6237,211014.16-000418.6,317.5589904785156,-0.07183399796485901,8.717673584263919,0.29913109403544674,3013345,317.55899,-0.071835,1.9153
7350,7349,222143.58+002456.2,335.4316101074219,0.4156250059604645,8.849463722980373,0.06405485643628521,1081361,335.4316100000001,0.415625,1.119
7830,7829,224925.37+003429.5,342.3557434082031,0.5748779773712158,9.485278698569608,0.3561199133196272,793558,342.355743,0.574879,1.8289
760,760,003406.15+001453.6,8.525636672973633,0.2482309937477112,8.224836634249726,0.11863371718046012,4128287,8.525631,0.248232,0.6321
6254,6253,211230.57+001427.3,318.1274108886719,0.2409220039844513,9.137642500719995,0.04445877481029496,2931147,318.127411,0.240917,0.9816
1906,1906,012528.84-000555.9,21.370187759399414,-0.09888400137424468,9.477853777871037,0.0387305020387192,992719,21.370173,-0.098879,1.0765
3818,3818,023759.19+000044.2,39.49666213989258,0.012281999923288822,8.968662840991511,0.11854423343529115,2006978,39.496658,0.01228,1.2277
6269,6268,211423.40-011111.0,318.5975036621094,-1.186400055885315,9.0963503544252,0.0807829882152295,2932743,318.597504,-1.186403,1.2776
4300,4300,025551.72+005824.6,43.96553421020508,0.9735040068626404,8.000062290813036,0.3379674344399013,2617437,43.965527,0.973502,0.6378
5569,5569,034433.59+005524.3,56.13997268676758,0.9234399795532228,8.425843641365732,0.2567380233964087,4983863,56.139965,0.923435,1.6329
7941,7940,225851.86+004436.8,344.71612548828125,0.7435830235481262,9.131581701860352,0.2287445829379008,849957,344.716125,0.743583,2.1323
4164,4164,024954.49+010148.1,42.47706604003906,1.0300420522689822,8.096428690793777,0.2463256842454888,2546693,42.477058,1.030048,0.5853
5971,5970,205105.02-005847.5,312.77093505859375,-0.97986501455307,8.470147219767657,0.15182973218105564,3633437,312.770935,-0.979863,0.5378
3579,3579,022816.93-005439.0,37.07055282592773,-0.9108409881591796,8.888994727459682,0.2487454699608949,2027367,37.070553,-0.910841,2.3183
2832,2832,020254.32+011042.4,30.726348876953125,1.1784449815750122,9.37220669292816,0.0629748212335325,1693883,30.726349,1.178446,2.3666
5449,5449,033956.37+004427.4,54.98491668701172,0.7409470081329346,9.084814407990669,0.08432046785333516,3865600,54.984913,0.740946,1.5545
3472,3472,022520.98+004045.9,36.33744430541992,0.679427981376648,9.021849741610858,0.2503806111382084,2082540,36.337425,0.6794359999999999,2.548
6327,6326,212242.89-003228.1,320.6787109375,-0.5411530137062073,8.621533073451268,0.519370802008431,2326859,320.678711,-0.541153,1.8772
137,137,000640.47+004707.1,1.6686569452285769,0.7853159904479979,9.431201801068346,0.16981887708630006,44617,1.668659,0.7853180000000001,1.8475
7043,7042,220728.42+001619.1,331.868408203125,0.27199798822402954,8.790021130604545,0.1114637951565143,1385230,331.868408,0.271995,1.2012
4892,4892,032009.03+003404.2,50.03765869140625,0.5678369998931885,9.25544528879893,0.3886220470442799,3755320,50.037651,0.567841,1.8068
2180,2180,013645.79+010544.5,24.19082069396973,1.0957150459289549,8.877171022892718,0.994508882318216,947660,24.190813,1.095725,1.907
7730,7729,224246.22-001613.2,340.6925964355469,-0.2703610062599182,8.424036704893089,0.17031794245118173,764434,340.692596,-0.270356,2.0306
3177,3177,021552.53+011000.1,33.968887329101555,1.166720986366272,8.411915173300619,0.2823273746408331,1610993,33.968887,1.166721,0.8767
4854,4854,031837.46+005519.7,49.656105041503906,0.9221519827842712,8.566010128292127,0.06643185156838409,3049412,49.656101,0.922159,0.711
4637,4637,030943.50-001904.2,47.43125915527344,-0.3178530037403107,9.117729548843343,0.22318743864460397,3124630,47.431252,-0.31785,1.7002
5115,5115,032842.35+004704.7,52.17649459838867,0.7846609950065613,9.04250636283008,0.0507637854594432,3806253,52.176495,0.78466,1.3105
7648,7647,223725.88+002747.8,339.35784912109375,0.4632979929447174,9.747919594485364,0.05750420557516114,1170797,339.3578490000001,0.463307,1.6023
4261,4261,025401.56+000317.1,43.50651168823242,0.054763998836278915,8.910388009124636,0.27527513791876435,2479049,43.506512,0.054770000000000006,1.8315
1331,1331,005748.11+002246.4,14.450477600097654,0.3795639872550965,7.723741792275424,0.23569967934799024,253364,14.450473,0.379569,0.482
7002,7001,220530.29-003916.4,331.376220703125,-0.6545619964599609,8.156169354762728,0.16790594323734429,1486770,331.376221,-0.654565,1.108
6941,6940,220254.01+001032.2,330.72503662109375,0.1756190061569214,8.82707309142981,0.1868585255869576,1421827,330.725037,0.175621,1.4386
8017,8016,230224.00+004853.6,345.6000061035156,0.8148970007896423,8.560225141244187,0.09151456762141147,459795,345.600006,0.814894,1.5062
6241,6240,211035.51+002255.4,317.6479797363281,0.3820599913597107,8.316562213468751,0.08217312045813459,2751255,317.64798,0.382058,0.4437
9241,9240,235930.37-004817.4,359.8765563964844,-0.8048359751701355,8.324853619165005,0.14197632196946222,3986327,359.876526,-0.8048350000000001,1.0026
6881,6880,215959.97-010747.7,329.9999084472656,-1.1299270391464231,9.046018400785002,0.11387490123901725,7911499,329.999908,-1.1299290000000002,1.1787
4530,4530,030412.66+002128.3,46.05276107788086,0.35786500573158264,8.529405793720088,0.5358942260224372,3042029,46.052757,0.357868,0.6970000000000001
4673,4673,031049.68+003459.4,47.70702362060547,0.5831800103187561,8.512354634326554,0.5365725476195713,3106354,47.707008,0.58318,1.3739
6996,6995,220511.60+002517.7,331.2983703613281,0.4215849936008453,8.327456692051683,0.17139512177718486,1405972,331.2983700000001,0.421588,1.533
1252,1252,005421.43-010921.6,13.58930206298828,-1.156008005142212,0.0,-1.0,269052,13.589288,-1.156003,5.0879
3374,3374,022239.41-005806.3,35.664241790771484,-0.9684240221977234,8.985767533810606,0.12909242089415188,2100241,35.664238,-0.968423,3.6491
2814,2814,020214.33+010536.6,30.559722900390625,1.093520998954773,8.091948779293535,0.20743571133696895,1627190,30.559719,1.093522,0.6793
4719,4719,031249.02+005042.6,48.20425033569336,0.8451899886131287,9.387013596398694,0.045939353430011716,3139388,48.20425,0.8451879999999999,1.7453
6544,6543,214224.60-010606.8,325.6025085449219,-1.1019090414047241,8.330777634774648,0.15183259572402738,1914753,325.602509,-1.101908,0.5556
4858,4858,031843.46+004917.5,49.68111038208008,0.8215309977531433,7.995976888484237,0.7471556315169438,3074083,49.68111,0.8215370000000001,1.0622
7901,7900,225541.72-004330.7,343.9238586425781,-0.7252010107040405,8.691201054435643,0.13871852424750422,752037,343.923859,-0.725205,1.7486
8580,8579,233056.43+003954.1,352.73516845703125,0.6650279760360718,8.44426901130846,0.31946554892759205,317553,352.7351680000001,0.6650229999999999,1.8931
8427,8426,232458.66-000303.0,351.2444152832031,-0.050840001553297036,8.199068200039429,0.13554270138228985,365604,351.244415,-0.050829,0.5331
1077,1077,004635.72-010052.1,11.648836135864258,-1.014477014541626,8.118433341944728,0.6070023917234911,230254,11.648837,-1.014477,1.6247
4363,4363,025753.87-000644.4,44.47446823120117,-0.11234600096940994,9.317870283095347,0.10845332363522253,2551659,44.47446400000001,-0.112344,2.4294
770,770,003420.62-010917.3,8.585929870605469,-1.1548140048980713,9.441763036498562,0.1846781952683096,4127516,8.585921,-1.154819,2.8538
249,249,001130.88-000638.9,2.8787050247192383,-0.11081299930810927,8.837781226365284,0.06849679617664554,69758,2.878704,-0.110813,1.2193
7239,7238,221615.63+005621.2,334.06512451171875,0.9392269849777222,8.819388688073166,0.07803413138632141,1390329,334.065125,0.939224,1.413
3419,3419,022347.02-004218.4,35.9459342956543,-0.7051380276679993,9.276018363670444,0.13575508436506656,2135609,35.94592700000001,-0.7051350000000001,1.9593
4976,4976,032249.78-000925.2,50.70743179321289,-0.15700699388980865,8.646782387183915,0.08782909215292081,3812290,50.707428,-0.157005,2.2146
4544,4544,030437.88+002100.8,46.1578369140625,0.35022300481796265,8.932638218111236,0.91289051430632,3160527,46.157829,0.350195,2.968
5565,5565,034428.69-003723.8,56.11956024169922,-0.6232950091362,8.138035948745593,0.6324274423791126,4902031,56.119556,-0.623294,1.0011
7939,7938,225846.17+010022.9,344.6924133300781,1.006384015083313,8.496677785154368,0.17754166866179444,872282,344.692413,1.006391,1.132
716,716,003222.59-011217.7,8.094152450561522,-1.2049180269241333,8.544828580030465,0.3039253016374519,4065339,8.094145,-1.204913,0.485
8929,8928,234648.39-010116.4,356.7016296386719,-1.02122700214386,7.581499160243405,0.1511508542377799,3882125,356.70163,-1.021222,0.4235
2048,2048,013137.99+004200.1,22.908313751220703,0.7000420093536377,8.631386353038918,0.1876254051013924,905620,22.908319,0.700045,1.8532
5997,5996,205251.58-001538.9,313.2149658203125,-0.26082199811935425,8.157504039448137,0.3933696153347625,3535476,313.214966,-0.260822,0.7315
6600,6599,214445.56+001805.2,326.18988037109375,0.30144599080085754,8.523421630860357,0.04189883913598996,1903606,326.18988,0.301447,3.3981
7245,7244,221646.47-003917.7,334.1936340332031,-0.6549379825592041,9.52297032883099,0.4306242065216278,1433492,334.193634,-0.654932,2.2184
4178,4178,025039.83-004749.5,42.66596221923828,-0.7970910072326659,8.726675670799422,0.13576098088008628,2512061,42.665939,-0.7971090000000001,2.4425
4809,4809,031632.74-002542.3,49.13643264770508,-0.4284360110759735,8.216775743917356,0.2360526139482616,3057125,49.136429,-0.428433,1.8831
8772,8771,233936.26-005342.8,354.901123046875,-0.8952479958534241,9.46751206257908,0.2253139690614497,283483,354.901123,-0.8952399999999999,1.8396
7140,7139,221145.28-011212.4,332.93865966796875,-1.2034660577774048,8.483039483100644,0.5421071197552932,1455677,332.93866,-1.203471,1.7646
7190,7189,221345.07-011008.8,333.4378356933594,-1.169113039970398,9.024086146597243,0.183914562914972,1466289,333.437836,-1.169108,1.6997
1460,1460,010431.24+010005.1,16.13018798828125,1.001420974731445,8.510775412875386,0.21640874928423,661120,16.13018,1.001421,1.2012
5989,5988,205201.12-010126.7,313.0046691894531,-1.0241039991378784,8.788758313544506,0.1923810898292588,3699926,313.004669,-1.024103,0.7259
2000,2000,012914.75-003229.1,22.311494827270508,-0.5414180159568787,8.361217941588793,0.12297400269560944,932097,22.311485,-0.541411,0.6888
8175,8174,231147.89+002942.0,347.9495849609375,0.4950180053710938,8.589251652656976,0.07562065773407034,510445,347.949585,0.495021,1.8966
404,404,001808.89+010155.4,4.537074089050293,1.03206205368042,8.752925253741285,0.11260888948671854,16378,4.537063,1.03207,1.4224
384,384,001735.69-011325.0,4.398739814758301,-1.2236289978027344,8.702799543674264,0.06920299776573513,9836,4.398735,-1.223622,0.805
8777,8776,234002.76-005242.0,355.0115051269531,-0.8783599734306335,9.574949076944037,0.04161352784845693,3893232,355.011536,-0.8783540000000001,2.2563
1633,1633,011304.35+003501.6,18.268138885498047,0.583778977394104,8.70240854763404,0.07852338971198776,640172,18.268135,0.5837829999999999,1.1053
8842,8841,234251.92-010834.3,355.71636962890625,-1.142861008644104,8.954310825587466,0.1972711844785809,3942139,355.7163700000001,-1.142865,1.1326
4784,4784,031547.38+005950.4,48.94744491577149,0.9973469972610474,9.205382994317015,0.2393816053567198,3094620,48.947445,0.99735,1.3368
8748,8747,233811.06+005442.6,354.5461120605469,0.9118499755859376,8.700793965325294,0.09850836341855332,302703,354.546112,0.91185,0.941
6970,6969,220359.26+001802.3,330.9969482421875,0.3006660044193268,9.10000576296696,0.10297242931202323,1452732,330.996948,0.300666,1.3296
3925,3925,024156.66+001406.5,40.486122131347656,0.2351460009813309,8.964640935990985,0.09709974364520693,2599233,40.486122,0.23515,3.5491
4158,4158,024939.57-001157.8,42.41490936279297,-0.1994059979915619,8.554372363845879,0.1603999147912251,2474155,42.414898,-0.199404,1.2936
7449,7448,222642.94+004535.6,336.6789245605469,0.7599030137062073,0.0,-1.0,1047301,336.678925,0.759904,3.2936
8415,8414,232430.19+002406.8,351.1258239746094,0.4018929898738861,8.912684212661114,0.35246061401225776,353104,351.125824,0.40189,1.5797
2193,2193,013708.73-010718.8,24.28640937805176,-1.1219079494476318,7.891919533480943,0.15417868916630853,881055,24.286406,-1.121903,0.4941
1015,1015,004420.11+001044.1,11.083807945251463,0.17894400656223294,9.04179572805264,0.14871770603315565,226065,11.083798,0.178947,3.2337
5124,5124,032909.56+002259.6,52.28984069824219,0.3832469880580902,8.625094271286576,0.5716930560779531,3816663,52.289837,0.38325,0.7565
7418,7417,222510.79-004256.6,336.2949523925781,-0.7157279849052429,7.899871113254719,0.11545616101815047,1132721,336.294952,-0.715724,0.6052
7409,7408,222446.92-010245.5,336.1955261230469,-1.0459929704666138,9.217002130596107,0.2417583555102343,1145779,336.195526,-1.045987,1.6011
2871,2871,020410.18-000622.7,31.042438507080078,-0.10630899667739868,9.135885115625065,0.22212514744060025,1585743,31.042442,-0.106296,1.7672
9,9,000030.37-002732.4,0.1265770047903061,-0.4590030014514923,9.370150597499274,0.10452392186195944,86582,0.126576,-0.459005,1.803
1838,1838,012134.10+005234.2,20.3920955657959,0.8761709928512573,8.205547344632047,0.10363088287291797,883378,20.392088,0.876173,0.7273
4804,4804,031620.51-005059.1,49.08547973632813,-0.8497509956359863,9.196930576360117,0.15769781470971464,3148986,49.085476,-0.84975,2.1059
255,255,001141.74-000418.9,2.9239540100097656,-0.07194200158119203,9.073315449876675,0.05343916563661155,24562,2.923954,-0.07194199999999999,3.0839
7026,7025,220637.17+002019.8,331.6549072265625,0.33886000514030457,9.349821279674373,0.15240144576760198,1500300,331.654907,0.338859,1.8916
5713,5712,203724.05-002053.1,309.3502197265625,-0.3481020033359528,8.983454883203141,0.04648884266078358,4165262,309.3502200000001,-0.348102,2.9925
3324,3324,022101.64+003618.6,35.25684356689453,0.6051939725875854,8.879708246229468,0.04356828600466765,2094277,35.256847,0.605201,2.4581
7714,7713,224203.51+005914.7,340.5146484375,0.9874240159988404,9.344655440984893,0.0975794561575486,823967,340.514648,0.987429,2.4183
1581,1581,011015.01+003042.8,17.562545776367188,0.5119100213050842,8.459568094802911,0.5754166119638153,642465,17.562542,0.511915,1.8395
924,924,004135.65-002632.7,10.398573875427246,-0.4424220025539398,9.620855420371283,0.08126770273922393,224886,10.398573,-0.442426,0.8411
2779,2779,020055.13+010453.0,30.22972297668457,1.0814059972763062,9.176129848536698,0.10410746623443527,1666974,30.229721,1.081407,1.1108
7891,7890,225443.44+010949.5,343.6810302734375,1.1637699604034424,9.0770353448795,0.4465065792792892,807940,343.68103,1.16377,3.3753
6132,6131,205935.48+004654.6,314.8978576660156,0.7818570137023926,8.099058259993122,0.20202924585549945,3574597,314.897858,0.7818579999999999,1.1624
5320,5320,033556.24+010745.0,53.98435592651367,1.1291899681091309,9.450562941171972,0.21195320524230032,3833291,53.984352,1.129192,3.4402
7312,7311,222000.42+002137.6,335.00177001953125,0.3604489862918854,9.275162530331887,0.1088709898567975,1186047,335.00177,0.360447,1.2737
7102,7101,220956.59+002749.4,332.4858093261719,0.4637390077114105,8.42167384909409,0.3017884423882568,1454331,332.485809,0.46374,0.6835
6042,6041,205443.04+000728.4,313.6793518066406,0.1245649978518486,8.901719018740806,0.08450981928222505,3485203,313.679352,0.124566,1.2257
3775,3775,023543.36-001051.4,38.9306755065918,-0.18096500635147086,9.046319609082104,0.3325021014864914,2103515,38.930676,-0.180962,1.9854
4835,4835,031732.20+000209.6,49.384178161621094,0.036024000495672226,0.0,-1.0,3055991,49.38417800000001,0.036025,2.3244
4964,4964,032226.30-010520.5,50.60961532592773,-1.089038968086243,9.279363240359462,0.13294161633003532,3840132,50.60961500000001,-1.089035,3.4252
539,539,002415.88+002958.8,6.066187858581543,0.4996849894523621,9.257884520847721,0.09905380084247777,4062848,6.066179,0.499684,0.9404
7483,7482,222745.18+002216.6,336.9382629394531,0.371289998292923,7.7424675188568255,0.2962519152936228,1022068,336.938263,0.371289,2.2349
2745,2745,015910.05+010514.5,29.791906356811523,1.0873689651489258,8.110735403376474,0.1168042400123106,1305559,29.791903,1.087373,0.2172
3719,3719,023309.86+005025.9,38.29108810424805,0.8405380249023438,8.995596191604339,0.18511663340283568,2101201,38.29108400000001,0.8405360000000001,2.5806
6819,6818,215704.36+010358.5,329.2681579589844,1.0662729740142822,9.114637027684227,0.19776549244956107,1758630,329.268158,1.066272,1.994
4468,4468,030132.55+004821.6,45.3856315612793,0.806007981300354,9.243641545661438,0.29032572782689936,3070144,45.385628,0.8060069999999999,1.5364
667,667,003010.83-003421.7,7.545156002044678,-0.5727139711380005,9.273418189270043,0.0580454504782587,4102285,7.545153,-0.5727140000000001,2.1047
7575,7574,223348.24+001537.7,338.4510192871094,0.2604820132255554,9.398864129550233,0.2596366966465442,1138424,338.451019,0.260484,1.8425
8549,8548,232925.47-004126.2,352.35614013671875,-0.690625011920929,9.18526004634799,0.08704908259265705,385280,352.35611,-0.6906220000000001,1.3971
5063,5063,032628.53-002741.4,51.61889266967773,-0.4615119993686676,8.529169727193935,0.1077365318104092,3734884,51.618885,-0.461513,0.4458
1353,1353,005855.75+011128.5,14.732322692871096,1.1912699937820437,9.127635629404768,0.07932713766376097,210909,14.73232,1.191272,1.221
7114,7113,221031.54-001515.6,332.6314392089844,-0.2543390095233917,9.274367639181992,0.3781830046820448,1568038,332.631439,-0.254342,1.0843
9041,9040,235148.95+003218.0,357.9539794921875,0.5383369922637941,9.231408416236052,0.17076564268846345,3920272,357.953979,0.538347,1.8443
8662,8661,233440.41+005604.6,353.66839599609375,0.9346299767494202,8.436231799924188,0.07962923077897044,387410,353.668396,0.934651,0.7341
2703,2703,015750.21-000436.3,29.45921516418457,-0.0767579972743988,9.103643141974137,0.17013304022810494,1262993,29.459208,-0.076754,2.3851
3330,3330,022114.04-003255.6,35.30851745605469,-0.5487920045852661,8.549277108543071,0.3147848959097901,1983436,35.30851699999999,-0.548788,1.7762
8053,8052,230444.85-004218.2,346.1868896484375,-0.705062985420227,8.67579687484907,0.2183823360478522,468169,346.18689,-0.70506,0.8763
3584,3584,022826.69-003802.3,37.11122512817383,-0.6339970231056213,9.480644054451696,0.1208559900913163,2117241,37.11121,-0.633995,1.5141
8735,8734,233731.02-003847.1,354.3792724609375,-0.6464189887046814,8.71951457880567,0.2329746734677402,386040,354.379242,-0.646418,1.8918
5645,5644,034849.43+002548.4,57.20598602294922,0.4301129877567291,9.828609854732766,0.22270623280808946,5011670,57.205975,0.430125,1.8271
3376,3376,022239.96-003636.5,35.66650390625,-0.6101570129394531,9.350306295260518,0.1031633297943598,2097903,35.666496,-0.610152,2.8792
1256,1256,005441.19+000110.6,13.671660423278807,0.01962300017476082,8.664282175206129,0.07023861591064649,178667,13.671658,0.019628,0.6466
6190,6189,210259.89+001159.3,315.7495422363281,0.1998080015182495,9.459406282315387,0.030062201740246805,2639675,315.749542,0.199806,2.0188
5348,5348,033709.16+004616.0,54.288169860839844,0.7711279988288879,8.699991470650733,0.18275520987489352,3766147,54.288174,0.771141,2.505
4175,4175,025030.78-000801.8,42.62825012207031,-0.13384799659252167,9.233046683273644,0.04397560654269565,2616632,42.628242,-0.13384300000000002,1.4601
4910,4910,032040.77-010127.8,50.16990661621094,-1.0243940353393557,9.559176753709544,0.2909757465549387,3825681,50.169907,-1.0243870000000002,1.1889
1852,1852,012226.76+000327.4,20.61152648925781,0.05763699859380723,9.090955623288293,0.2464194344684457,914667,20.611521,0.057642999999999986,2.4814
6316,6315,212130.14-000527.1,320.3755798339844,-0.09087400138378143,8.096859387715698,0.2333393250033955,2416896,320.37558,-0.090871,0.5853
9117,9116,235424.53-001118.4,358.60223388671875,-0.1884520053863525,9.29443354463568,0.11410078459769313,3897160,358.602234,-0.188454,1.8039
2105,2105,013353.23-005432.6,23.471792221069336,-0.9090579748153688,8.823247977502051,0.12117505188486273,967534,23.47179,-0.909059,0.6587
133,133,000622.60-000424.4,1.5941979885101318,-0.07345499843358994,8.852284378132097,0.038232244720930224,34752,1.594195,-0.07345299999999999,1.0381
5029,5029,032508.08+011213.5,51.283668518066406,1.2037769556045532,8.918590515488189,0.1056118079770018,3862539,51.283665,1.203775,1.4587
928,928,004143.16-005855.0,10.429845809936523,-0.9819560050964355,9.328292127367984,0.05585162332533642,189045,10.42985,-0.981957,2.5442
823,823,003622.69-001852.2,9.094552993774414,-0.314521998167038,7.6436656502016165,0.9270863753761086,4073693,9.094549,-0.314513,0.8622
7576,7575,223350.57-002557.0,338.4607238769531,-0.4325149953365326,8.87039121331292,0.16530583717938455,1040530,338.460724,-0.432518,1.3181
1531,1531,010730.16-004807.6,16.875688552856445,-0.8021299839019775,9.28107942032117,0.1419676372386526,703137,16.875683,-0.802127,1.8805
1214,1214,005236.58+000855.2,13.15243911743164,0.14869099855422974,8.435665357033969,0.12135283234957545,217302,13.152437,0.148695,0.8837
