my_ID,ID,MJD,ra,dec,Mass,z,ERR,M_i,spec_mjd,u_band,g_band,r_band,i_band,z_band,ug,gr,ri,iz,zu
19599,0416-51811-0052 ,51811,56.125128,-0.9785246,8.016601114,0.2865,0.203015801,-22.532652,51811,19.42075,19.13502,18.78394,18.71462,18.32828,0.28573,0.35108,0.06932,0.38634,-1.09247
12988,7820-56984-0064 ,56984,44.80787,-0.81124167,8.225639064,0.9465489,0.155075128,-23.353937,56984,20.65575,20.57081,20.35726,20.39114,20.0304,0.08494,0.21355,-0.03388,0.36074,-0.62535
26530,0984-52442-0092 ,52442,315.22745,-0.81193186,9.218573923,3.5119,0.08130553,-27.089128,52442,24.39765,20.65423,19.98005,19.91196,19.83591,3.74342,0.67418,0.06809,0.07605,-4.56174
25738,4193-55476-0706 ,55476,321.17148,1.2114014,9.288305583,2.606,0.112855559,-25.067188,55476,20.87359,20.19409,19.98878,19.93189,19.83266,0.6795,0.20531,0.05689,0.09923,-1.04093
9936,7874-57279-0484 ,57279,15.57652,-0.26495604,8.827806389,1.6436865,0.245259,-23.920492,57279,21.91763,21.64698,21.54993,21.3201,21.26063,0.27065,0.09705,0.22983,0.05947,-0.657
25780,1115-52914-0534 ,52914,313.5136,0.82452201,8.731355422,0.9093,0.087832008,-24.390135,52914,19.84506,19.60099,19.43077,19.52187,19.41415,0.24407,0.17022,-0.0911,0.10772,-0.43091
11512,7873-57307-0794 ,57307,15.650847,-1.0300986,9.699510485,1.7613366,0.401357856,-23.779737,57307,22.73661,22.22769,21.82988,21.37361,21.21034,0.50892,0.39781,0.45627,0.16327,-1.52627
8445,0692-52201-0127 ,52201,13.750168,-1.1036296,9.327312724,1.2566,0.07733098,-25.297668,52201,19.812,19.7163,19.40234,19.43397,19.54955,0.0957,0.31396,-0.03163,-0.11558,-0.26245
10187,4220-55447-0866 ,55447,7.3962813,1.2261926,8.508646964,2.243,0.209619256,-25.393715,55447,21.34406,20.62463,20.52708,20.48022,20.13882,0.71943,0.09755,0.04686,0.3414,-1.20524
15559,0693-52254-0528 ,52254,15.859996,1.1248563,9.626707035,1.4592,0.218220201,-26.011324,55209,20.02399,19.50026,19.06738,18.8618,18.82312,0.52373,0.43288,0.20558,0.03868,-1.20087
24431,4200-55499-0559 ,55499,332.3402,0.75643569,7.540860016,2.676,0.094191733,-25.100552,55499,22.76401,21.50233,21.45476,21.62513,21.49602,1.26168,0.04757,-0.17037,0.12911,-1.26799
16408,4224-55481-0374 ,55481,13.211301,-0.98750998,9.498170865,1.449,0.060194689,-26.389444,55481,19.70209,18.78269,18.54568,18.48437,18.52304,0.9194,0.23701,0.06131,-0.03867,-1.17905
16928,7337-56662-0276 ,56662,41.305612,-0.55770499,7.98483842,1.37,0.15286311,-22.936266,56662,23.48631,22.98719,22.21787,22.3548,21.91582,0.49912,0.76932,-0.13693,0.43898,-1.57049
22911,1105-52937-0549 ,52937,332.13455,0.49749618,9.390482074,1.6312,0.088461117,-25.877346,58021,19.66674,19.58443,19.55715,19.36414,19.44661,0.08231,0.02728,0.19301,-0.08247,-0.22013
25688,4200-55499-0602 ,55499,332.54085,0.15709786,8.312636896,2.86,0.385457254,-25.802324,55499,22.73273,21.13056,20.99385,20.90472,20.83586,1.60217,0.13671,0.08913,0.06886,-1.89687
16309,1067-52616-0624 ,52616,46.831096,0.4319171,9.278876247,1.5855,0.275946283,-24.79949,52616,21.31784,20.96055,20.68884,20.36575,20.34593,0.35729,0.27171,0.32309,0.01982,-0.97191
24025,4199-55481-0911 ,55481,332.28654,1.2052353,8.905575108,3.749,0.245982728,-25.945562,55481,29.27051,22.28498,21.02483,21.0962,20.97652,6.98553,1.26015,-0.07137,0.11968,-8.29399
25427,5146-55831-0164 ,55831,327.66764,0.25459783,9.220490222,1.866,0.071264808,-25.491703,55831,19.97653,20.04189,20.08664,19.83573,19.90466,-0.06536,-0.04475,0.25091,-0.06893,-0.07187
27352,4203-55447-0916 ,55447,338.74172,0.87871984,9.562380776,1.166,0.261191363,-23.945448,55447,20.92524,20.78765,20.42669,20.35148,20.2292,0.13759,0.36096,0.07521,0.12228,-0.69604
15534,7843-56902-0222 ,56902,26.134272,-0.422174,9.372191265,2.65,0.052944125,-26.097679,56902,20.99008,20.42938,20.3644,20.33415,20.24544,0.5607,0.06498,0.03025,0.08871,-0.74464
2168,4238-55455-0108 ,55455,38.041077,-0.5739212,7.970521498,3.415,0.349132548,-25.587677,55455,28.28928,22.41452,21.98095,21.82373,21.87047,5.87476,0.43357,0.15722,-0.04674,-6.41881
4821,0695-52202-0021 ,52202,20.300574,-0.51029444,8.75377969,1.6536,0.183623074,-26.352381,58072,19.09669,19.04384,18.98301,18.77849,18.72369,0.05285,0.06083,0.20452,0.0548,-0.373
26496,7851-56932-0916 ,56932,358.58244,-1.0939011,8.451018907,2.37908,0.129917167,-24.46759,57666,23.37028,22.28554,22.51016,22.65969,22.28078,1.08474,-0.22462,-0.14953,0.37891,-1.0895
949,0700-52199-0162 ,52199,28.479435,-0.35847214,8.965174013,2.0443,0.173588971,-26.042253,58103,19.99284,19.83626,19.7149,19.6688,19.4896,0.15658,0.12136,0.0461,0.1792,-0.50324
4282,1089-52913-0164 ,52913,3.2943108,-0.42559402,8.344449305,1.5272,0.26876436,-25.046513,52913,20.81922,20.462,20.29168,20.08164,20.06034,0.35722,0.17032,0.21004,0.0213,-0.75888
25568,1115-52914-0372 ,52914,313.0169,0.78067334,8.515675911,1.0861,0.384622088,-24.290182,52914,20.59509,20.45827,20.13763,20.17413,20.1636,0.13682,0.32064,-0.0365,0.01053,-0.43149
21832,4191-55444-0054 ,55444,319.19375,-0.74780566,8.985599779,3.505,0.289548108,-26.008942,55444,24.92274,21.87398,21.14293,21.03798,20.92267,3.04876,0.73105,0.10495,0.11531,-4.00007
20059,5141-55746-0338 ,55746,318.04249,0.70128279,8.345648443,1.481,0.121531108,-23.210747,55746,22.44885,22.54106,22.19644,21.98793,21.98693,-0.09221,0.34462,0.20851,0.001,-0.46192
24791,4195-55452-0826 ,55452,325.00468,0.41600816,8.932004983,3.802,0.158443428,-25.988699,55452,29.91342,22.37454,21.32683,21.26341,21.21841,7.53888,1.04771,0.06342,0.045,-8.69501
13777,4220-55447-0696 ,55447,6.6726316,0.25076209,8.230578384,0.896,0.075447953,-23.29492,55447,20.92341,20.6147,20.51324,20.58751,20.44742,0.30871,0.10146,-0.07427,0.14009,-0.47599
5035,4236-55479-0404 ,55479,33.210083,-1.1073848,8.763545209,0.751,0.215768674,-23.347334,55479,20.8537,20.52286,20.42963,20.42402,20.22808,0.33084,0.09323,0.00561,0.19594,-0.62562
11945,8790-57363-0708 ,57363,19.686534,0.98714399,9.160556755,1.1267852,0.062706974,-24.469179,58101,20.10693,20.15251,19.86655,19.97781,20.10577,-0.04558,0.28596,-0.11126,-0.12796,-0.00116
4088,0390-51900-0331 ,51900,4.2375064,0.92557188,8.964215551,1.7559,0.144873151,-26.557575,51900,18.99571,18.96383,19.00568,18.7931,18.78947,0.03188,-0.04185,0.21258,0.00363,-0.20624
18612,0711-52202-0422 ,52202,48.950866,0.47628288,8.866155237,1.5364,0.116710668,-25.250166,52202,20.17584,19.96456,19.84329,19.54205,19.55252,0.21128,0.12127,0.30124,-0.01047,-0.62332
10453,7865-56955-0958 ,56955,6.5205124,-1.2015521,7.632687986,2.1569793,0.101856693,-24.098331,56955,22.29728,22.09986,22.5062,22.30889,21.90747,0.19742,-0.40634,0.19731,0.40142,-0.38981
15959,7337-56662-0745 ,56662,41.224499,1.0247513,8.155392692,1.66,0.705641317,-23.097057,56662,22.55374,22.38136,22.36234,22.16535,22.22354,0.17238,0.01902,0.19699,-0.05819,-0.3302
25180,4211-55446-0964 ,55446,352.84088,0.63540998,9.106655367,1.493,0.05697123,-27.499886,57713,17.87331,17.62128,17.55849,17.43515,17.47059,0.25203,0.06279,0.12334,-0.03544,-0.40272
1989,7864-56979-0108 ,56979,5.1092527,-0.2263307,7.702746967,1.5961787,0.94304522,-23.72998,56979,22.29396,22.16363,21.86213,21.59776,21.6022,0.13033,0.3015,0.26437,-0.00444,-0.69176
4281,7863-56975-0828 ,56975,3.2965973,-0.69401232,8.354926604,2.0880396,0.203840116,-24.46414,56975,22.15701,21.86261,21.64405,21.28989,21.10557,0.2944,0.21856,0.35416,0.18432,-1.05144
21915,5144-55829-0338 ,55829,323.60596,0.51464445,8.714544038,2.09,0.150118602,-24.252417,55829,21.61872,21.51743,21.47021,21.52994,21.2306,0.10129,0.04722,-0.05973,0.29934,-0.38812
15699,0699-52202-0437 ,52202,26.143602,0.17796627,9.879325894,1.6483,0.331427433,-25.422346,52202,20.26383,20.03822,19.97157,19.69167,19.68997,0.22561,0.06665,0.2799,0.0017,-0.57386
15481,7850-56956-0871 ,56956,0.88362382,-0.73442262,8.462958123,1.3283588,0.177016244,-23.21278,56956,21.68579,21.74931,21.37716,21.48525,21.46896,-0.06352,0.37215,-0.10809,0.01629,-0.21683
19477,0416-51811-0188 ,51811,54.976085,-0.34861733,9.189934094,2.3191,0.040567213,-26.802282,51811,19.81654,19.30264,19.31168,19.24376,19.07702,0.5139,-0.00904,0.06792,0.16674,-0.73952
24114,5145-55835-0467 ,55835,324.70588,0.84231832,7.978864209,0.893,0.314972925,-22.887648,55835,22.56613,22.05027,22.01145,22.01158,21.6095,0.51586,0.03882,-0.00013,0.40208,-0.95663
13572,7818-56989-0836 ,56989,21.864189,0.70895882,9.692312841,1.77,0.434902223,-23.775021,56989,22.22287,21.96859,21.99251,21.71587,21.92682,0.25428,-0.02392,0.27664,-0.21095,-0.29605
1252,4227-55481-0606 ,55481,18.101183,0.59814093,7.955441918,2.429,0.3332755,-25.195688,55481,21.74992,20.96152,21.15607,21.08279,20.79679,0.7884,-0.19455,0.07328,0.286,-0.95313
16359,7874-57279-0197 ,57279,16.880793,-0.51844002,8.566467595,2.2,0.345479734,-24.907642,57279,21.92468,21.22454,21.07198,21.00858,20.67788,0.70014,0.15256,0.0634,0.3307,-1.2468
899,0703-52209-0097 ,52209,34.543839,-1.0298477,9.16722416,1.3534,0.041602711,-25.273769,52209,19.55443,19.79573,19.43072,19.48793,19.5148,-0.2413,0.36501,-0.05721,-0.02687,-0.03963
20161,4191-55444-0812 ,55444,318.14404,0.01876402,8.409559593,2.31,0.327718142,-26.182461,55444,20.43134,19.89841,19.81125,19.77068,19.52713,0.53293,0.08716,0.04057,0.24355,-0.90421
18194,4219-55480-0108 ,55480,5.9352191,-0.38135566,8.835532025,2.435,0.059231143,-25.805313,55480,21.65668,20.64964,20.38492,20.51763,20.18307,1.00704,0.26472,-0.13271,0.33456,-1.47361
3788,8793-57391-0097 ,57391,27.595923,-0.2022495,7.853147085,2.2037742,0.07847989,-22.418327,57391,22.96711,22.28048,22.4247,22.32135,22.01192,0.68663,-0.14422,0.10335,0.30943,-0.95519
17099,0401-51788-0429 ,51788,25.169611,0.29948285,8.139727411,0.4044,0.143413578,-23.186083,55205,19.38213,19.02094,18.94315,18.83301,18.48779,0.36119,0.07779,0.11014,0.34522,-0.89434
20945,4191-55444-0904 ,55444,318.61649,1.0536127,8.911543052,2.56,0.135031825,-26.003029,55444,21.41114,20.60338,20.31024,20.13305,19.83466,0.80776,0.29314,0.17719,0.29839,-1.57648
21400,5141-55746-0082 ,55746,318.91706,0.079882615,8.684867139,1.092,0.038621703,-23.675148,55746,20.49171,20.4753,20.16398,20.34963,20.34128,0.01641,0.31132,-0.18565,0.00835,-0.15043
17004,0698-52203-0551 ,52203,25.166289,0.38435742,9.26313457,1.8638,0.136539482,-26.300831,52203,19.48775,19.41581,19.43914,19.27224,19.29827,0.07194,-0.02333,0.1669,-0.02603,-0.18948
27452,4199-55481-0738 ,55481,331.39664,0.03614378,8.894401175,1.704,0.084031171,-25.144432,55481,20.86892,20.45732,20.37106,20.09853,20.15093,0.4116,0.08626,0.27253,-0.0524,-0.71799
14410,4241-55450-0090 ,55450,42.848545,-1.1881467,8.481222366,1.986,0.525664068,-24.064838,55450,21.83311,21.562,21.37218,21.29631,21.09006,0.27111,0.18982,0.07587,0.20625,-0.74305
14336,7822-57041-0938 ,57041,42.840833,-0.2066119,9.542615947,1.045,0.363020659,-22.959009,57041,22.61288,22.18623,21.51257,21.25619,20.9006,0.42665,0.67366,0.25638,0.35559,-1.71228
11982,6780-56267-0227 ,56267,37.303269,-0.164915,8.736505569,1.822,0.189983782,-25.225195,56267,20.81647,20.6617,20.66388,20.46522,20.48429,0.15477,-0.00218,0.19866,-0.01907,-0.33218
28331,1485-52992-0018 ,52992,352.12152,-1.038029,9.091289065,1.4416,0.287450766,-24.492853,52992,21.26821,20.81133,20.48428,20.32215,20.36468,0.45688,0.32705,0.16213,-0.04253,-0.90353
2882,7874-57279-0821 ,57279,17.169695,1.0941775,8.655517793,0.9067448,0.25333428,-22.853888,57279,22.24974,21.77757,21.45978,21.19639,20.73847,0.47217,0.31779,0.26339,0.45792,-1.51127
5459,4230-55483-0534 ,55483,22.430949,0.21705713,8.918087164,2.24,0.191743146,-25.646397,55483,21.39955,20.68788,20.47949,20.40953,20.22454,0.71167,0.20839,0.06996,0.18499,-1.17501
4094,6780-56577-0640 ,56577,36.562621,0.72919151,9.056473494,2.886,0.257486855,-25.081505,56577,22.97377,21.87403,21.67818,21.64583,21.74885,1.09974,0.19585,0.03235,-0.10302,-1.22492
2087,4216-55477-0078 ,55477,1.1757907,0.00647983,9.281283165,1.006,0.031152027,-25.280497,55477,19.23723,19.14039,18.9102,19.03838,19.09249,0.09684,0.23019,-0.12818,-0.05411,-0.14474
10460,7841-56960-0621 ,56960,28.962249,-0.90494816,8.8014001,2.46,0.093719395,-25.201101,56960,22.41965,21.40879,21.1329,21.13101,20.82184,1.01086,0.27589,0.00189,0.30917,-1.59781
18421,0413-51929-0334 ,51929,48.741183,0.84137596,8.12517254,0.4742,0.056130154,-23.153444,51929,19.22507,19.08273,19.32764,19.18498,19.01969,0.14234,-0.24491,0.14266,0.16529,-0.20538
17148,6781-56599-0893 ,56599,39.496649,0.0122662,8.807019973,1.227,0.06894439,-24.968004,56599,19.85259,19.94167,19.61304,19.74136,19.89131,-0.08908,0.32863,-0.12832,-0.14995,0.03872
9605,7833-57286-0210 ,57286,32.088154,1.0229783,8.686273865,0.9629179,0.070897337,-23.732107,57286,21.44541,21.11897,20.84715,20.63051,20.27911,0.32644,0.27182,0.21664,0.3514,-1.1663
7358,7864-56979-0278 ,56979,4.413232,0.020377818,8.273967965,2.003083,0.082940817,-24.250198,56979,21.93497,21.75238,21.76442,21.55853,21.36418,0.18259,-0.01204,0.20589,0.19435,-0.57079
22174,5146-55831-0348 ,55831,326.94957,0.11715729,8.662067442,1.736,0.263860915,-23.969971,55831,21.50253,21.46223,21.54928,21.35757,21.22688,0.0403,-0.08705,0.19171,0.13069,-0.27565
1893,3651-55247-0877 ,55247,41.632935,0.73111312,7.106099824,2.427,0.965773318,-25.07308,55247,23.05841,21.97134,21.49496,21.28516,20.88535,1.08707,0.47638,0.2098,0.39981,-2.17306
21684,5144-55829-0343 ,55829,323.51051,1.0783116,7.856764683,2.117,0.260016972,-24.81341,55829,21.96011,21.22465,20.93755,20.7791,20.57198,0.73546,0.2871,0.15845,0.20712,-1.38813
27823,7848-56959-0547 ,56959,357.94709,0.84946286,8.399459978,1.1669914,0.161238406,-23.583302,56959,20.986,21.16137,20.84104,20.79395,20.85516,-0.17537,0.32033,0.04709,-0.06121,-0.13084
17917,4237-55478-0134 ,55478,36.106567,-0.5896061,8.986869458,2.37,0.056717792,-24.489378,55478,23.05331,22.12571,22.16683,22.08851,21.78841,0.9276,-0.04112,0.07832,0.3001,-1.2649
21471,4201-55443-0714 ,55443,334.78405,0.86558204,7.439869006,2.996,0.085302624,-25.015818,55443,24.12643,21.51865,21.68478,21.92171,21.60141,2.60778,-0.16613,-0.23693,0.3203,-2.52502
12611,8792-57364-0837 ,57364,24.914877,0.64063081,9.51743301,1.84,0.085469625,-24.300463,57364,22.95655,22.54081,21.89414,21.23338,20.75529,0.41574,0.64667,0.66076,0.47809,-2.20126
7074,4225-55455-0961 ,55455,16.407528,0.6339779,7.828231859,0.75,0.291056068,-22.478601,55455,21.7462,21.36492,21.18868,21.05894,20.81253,0.38128,0.17624,0.12974,0.24641,-0.93367
16739,0710-52203-0494 ,52203,47.243238,0.26904322,9.173677847,1.7271,0.218843242,-24.457275,52203,20.46155,20.34652,20.43155,20.15097,20.20211,0.11503,-0.08503,0.28058,-0.05114,-0.25944
17543,7854-56989-0408 ,56989,4.9253757,1.1342747,8.468103268,1.3086867,0.226681738,-23.961349,56989,21.20485,21.24422,20.96762,20.90798,20.94802,-0.03937,0.2766,0.05964,-0.04004,-0.25683
8345,4222-55444-0686 ,55444,10.011603,0.58516556,9.176240259,2.749,0.246792462,-25.054832,55444,22.75047,21.58908,21.44849,21.45241,21.46759,1.16139,0.14059,-0.00392,-0.01518,-1.28288
14714,7830-57043-0294 ,57043,34.067514,1.0896634,8.986314557,2.0467339,0.175439811,-24.612082,57043,21.98058,21.76329,21.60899,21.2831,20.95364,0.21729,0.1543,0.32589,0.32946,-1.02694
28434,0386-51788-0005 ,51788,358.75635,-0.83156776,8.758041543,1.5382,0.301387678,-26.032936,51788,20.00696,19.75161,19.40201,19.13933,19.06026,0.25535,0.3496,0.26268,0.07907,-0.9467
6136,8790-57363-0376 ,57363,19.376485,-0.7926482,8.424851265,2.139415,0.118595071,-23.6828,57363,22.76542,22.51589,22.64821,22.67394,22.06953,0.24953,-0.13232,-0.02573,0.60441,-0.69589
21301,1105-52937-0160 ,52937,331.82682,-0.28977901,8.49618763,0.7086,0.354487313,-23.615805,52937,21.29796,20.51772,20.23653,19.88753,19.5839,0.78024,0.28119,0.349,0.30363,-1.71406
1433,6781-56575-0075 ,56575,39.835419,-0.118888,8.145343842,1.988,0.291447546,-24.469641,56575,21.36013,21.38945,21.34769,21.18663,20.94975,-0.02932,0.04176,0.16106,0.23688,-0.41038
793,7822-57041-0996 ,57041,43.342252,-0.081728456,8.732344704,1.961,0.240369155,-24.314922,57041,21.41867,21.38584,21.36443,21.20601,21.08147,0.03283,0.02141,0.15842,0.12454,-0.3372
23883,4214-55451-0262 ,55451,356.75926,-0.28965683,8.365435802,2.372,0.334255294,-24.646776,55451,22.74434,22.00922,21.85023,21.58181,21.3286,0.73512,0.15899,0.26842,0.25321,-1.41574
5828,7337-56662-0017 ,56662,41.980231,-0.51531302,9.017962402,1.491,0.141941261,-23.155088,56662,22.88871,22.54258,22.15135,21.81235,21.7376,0.34613,0.39123,0.339,0.07475,-1.15111
25273,4203-55447-0528 ,55447,336.93829,0.37129467,8.760525125,2.232,0.322396902,-26.471077,55447,21.96891,20.95885,20.06676,19.53408,19.06797,1.01006,0.89209,0.53268,0.46611,-2.90094
16301,7825-57030-0690 ,57030,39.413297,0.078617362,8.917677439,2.89,0.173303725,-25.52623,57030,22.35861,21.50725,21.30509,21.37222,21.31199,0.85136,0.20216,-0.06713,0.06023,-1.04662
24254,4192-55469-0084 ,55469,320.50749,-0.87676816,8.52021551,0.835,0.07153158,-24.084036,55469,19.73738,19.49943,19.40752,19.53574,19.34856,0.23795,0.09191,-0.12822,0.18718,-0.38882
17934,7818-56989-0361 ,56989,21.009958,-0.17374883,8.717813337,1.092,0.424231551,-22.573996,56989,22.07518,22.16006,21.8526,21.85361,21.72953,-0.08488,0.30746,-0.00101,0.12408,-0.34565
10821,4242-55476-0910 ,55476,44.503892,1.1017311,8.299660014,3.343,0.055352316,-26.40789,55476,21.84238,20.65012,20.35249,20.29048,20.23858,1.19226,0.29763,0.06201,0.0519,-1.6038
26259,0984-52442-0480 ,52442,314.40859,0.1682883,9.526311235,1.9195,0.071180949,-26.792498,52442,18.87333,18.72665,18.76572,18.62475,18.57866,0.14668,-0.03907,0.14097,0.04609,-0.29467
16459,7825-57030-0676 ,57030,39.426451,0.51956803,8.625985914,1.4600244,0.107220492,-23.275644,57030,21.99689,21.9184,21.56764,21.32813,21.21584,0.07849,0.35076,0.23951,0.11229,-0.78105
7673,0700-52199-0098 ,52199,28.816394,-1.179743,8.988727366,1.5545,0.059220067,-26.697744,58071,18.99178,18.68181,18.47893,18.3449,18.38348,0.30997,0.20288,0.13403,-0.03858,-0.6083
20006,7848-56959-0468 ,56959,358.01245,-0.08565837,8.342356183,2.300689,0.205260433,-24.234556,56959,22.80633,22.12686,22.10305,22.08636,21.90401,0.67947,0.02381,0.01669,0.18235,-0.90232
21667,4211-55446-0618 ,55446,351.14296,0.26771004,8.828998429,3.361,0.111183419,-26.356148,55446,29.7778,21.10988,20.79064,20.78073,20.68313,8.66792,0.31924,0.00991,0.0976,-9.09467
9879,7840-57003-0843 ,57003,28.93442,0.56541115,8.076987141,1.7112205,0.175234713,-25.01355,57003,20.64648,20.6459,20.66567,20.42153,20.32146,0.00058,-0.01977,0.24414,0.10007,-0.32502
20536,4212-55447-0756 ,55447,353.41673,1.18756,8.701462735,0.919,0.255735477,-23.51428,55447,21.6726,20.99983,20.70146,20.70995,20.48611,0.67277,0.29837,-0.00849,0.22384,-1.18649
20082,0988-52520-0130 ,52520,322.62148,-0.53221045,8.957111166,1.4863,0.052058409,-26.032152,57663,19.41448,19.43116,19.24521,19.06688,19.1228,-0.01668,0.18595,0.17833,-0.05592,-0.29168
22930,4208-55476-0410 ,55476,346.00625,-1.2443618,7.414654595,2.495,0.620357761,-25.2686,55476,21.88978,21.36752,21.36404,21.32413,20.97791,0.52226,0.00348,0.03991,0.34622,-0.91187
22763,4209-55478-0786 ,55478,348.53135,1.0869267,7.97124774,2.463,0.853820849,-26.164646,55478,21.00926,20.39033,20.08915,20.03245,19.90483,0.61893,0.30118,0.0567,0.12762,-1.10443
7281,3587-55182-0108 ,55182,9.9546169,0.091092447,7.423073132,0.795,0.236601534,-22.997557,55182,22.01227,21.46343,21.01369,20.79044,20.51497,0.54884,0.44974,0.22325,0.27547,-1.4973
2201,4234-55478-0032 ,55478,31.618382,-0.2224093,8.599120436,0.676,0.149255867,-22.811914,55478,21.88275,21.07645,20.75531,20.54073,20.2366,0.8063,0.32114,0.21458,0.30413,-1.64615
19455,1063-52591-0628 ,52591,54.814751,0.55165324,8.984221957,1.8363,0.587793075,-25.480289,52591,20.11247,19.96797,19.94488,19.77665,19.71611,0.1445,0.02309,0.16823,0.06054,-0.39636
4778,4233-55449-0084 ,55449,29.652719,-1.1042446,8.976580989,2.15,0.100614241,-25.525528,55449,20.71551,20.50998,20.46813,20.44007,20.25251,0.20553,0.04185,0.02806,0.18756,-0.463
1399,7336-56656-0221 ,56656,39.835218,-0.456636,8.150404323,0.686,0.216666185,-21.472618,56656,23.43762,23.02627,22.62042,22.04134,21.62533,0.41135,0.40585,0.57908,0.41601,-1.81229
24434,5142-55825-0163 ,55825,320.58407,0.13116081,8.658338663,1.548,0.20876039,-24.195955,55825,21.44461,20.95296,20.70039,20.54188,20.5306,0.49165,0.25257,0.15851,0.01128,-0.91401
22098,4192-55469-0378 ,55469,319.36543,-0.81904727,7.839700817,2.3,0.242601774,-25.494864,55469,21.40262,20.80112,20.70605,20.52371,20.1942,0.6015,0.09507,0.18234,0.32951,-1.20842
20012,4200-55499-0033 ,55499,334.52755,0.093021428,9.319615617,2.31,0.029809195,-25.942425,55499,20.85124,20.24434,20.26406,20.2147,19.96407,0.6069,-0.01972,0.04936,0.25063,-0.88717
20676,4194-55450-0300 ,55450,322.95866,-0.76026653,9.064392163,2.566,0.245935866,-26.593872,57693,21.17193,20.33136,19.84981,19.71951,19.60577,0.84057,0.48155,0.1303,0.11374,-1.56616
11268,7845-56980-0902 ,56980,25.893776,-1.0933916,9.281710595,1.45,0.133264516,-23.572865,56980,22.3173,22.06519,21.59529,21.35403,21.40472,0.25211,0.4699,0.24126,-0.05069,-0.91258
16804,4240-55455-0091 ,55455,41.299757,-1.2215581,8.506250963,2.454,0.079780752,-26.150425,55455,21.03542,20.39965,20.28437,20.34502,20.05842,0.63577,0.11528,-0.06065,0.2866,-0.977
