my_ID,ID,MJD,ra,dec,Mass,z,ERR,M_i,spec_mjd,ra.1,dec.1,u_band,g_band,r_band,i_band,z_band,ug,gr,ri,iz,zu
1470,0687-52518-0066 ,52518,5.0816677,-0.19459651,8.688871001,0.7633,0.172191014,-24.345234,52518,5.08166,-0.19458,19.41277,19.06144,19.06888,19.19407,19.02037,0.35133,-0.00744,-0.12519,0.1737,-0.3924
19869,4214-55451-0426 ,55451,356.00868,0.067941428,9.322720073,3.187,0.072886901,-26.732641,55451,356.0087,0.0679375,22.14697,20.40264,20.18419,20.15383,20.08202,1.74433,0.21845,0.03036,0.07181,-2.06495
6645,7864-56979-0924 ,56979,5.3557417,0.44603762,7.910170948,2.4502506,0.286503604,-24.69906,56979,5.355758,0.4460413,22.8063,22.13975,21.95699,21.95767,21.63267,0.66655,0.18276,-0.00068,0.325,-1.17363
4812,7840-57003-0812 ,57003,28.681985,0.35050289,8.384179283,1.0175242,0.296078645,-22.771116,57003,28.68199,0.3505029,21.84428,21.74293,21.48431,21.4376,21.2739,0.10135,0.25862,0.04671,0.1637,-0.57038
24054,0981-52435-0140 ,52435,310.12721,-0.50442787,9.065378261,1.5391,0.0831622,-26.124319,52435,310.1272,-0.504426,20.31427,19.66307,19.17924,18.83378,18.77233,0.6512,0.48383,0.34546,0.06145,-1.54194
3271,4216-55477-0030 ,55477,1.237967,-0.094108498,9.051180725,4.05,0.142728349,-26.410938,55477,1.23797,-0.09410622,26.50673,23.23799,21.37716,21.04934,20.83283,3.26874,1.86083,0.32782,0.21651,-5.6739
12283,7868-57006-0577 ,57006,8.370627,0.051641024,8.165622985,0.97,0.145696042,-21.743952,57006,8.370634,0.05167239,22.57731,22.34618,22.16536,22.07509,21.70989,0.23113,0.18082,0.09027,0.3652,-0.86742
10821,4242-55476-0910 ,55476,44.503892,1.1017311,8.299660014,3.343,0.055352316,-26.40789,55476,44.50389,1.101728,21.84238,20.65012,20.35249,20.29048,20.23858,1.19226,0.29763,0.06201,0.0519,-1.6038
2739,7336-56656-0175 ,56656,39.966849,-0.85051902,9.620826363,1.63,0.082109268,-24.379917,56656,39.96688,-0.8505272,22.82603,22.32351,21.61987,21.23993,21.34688,0.50252,0.70364,0.37994,-0.10695,-1.47915
21971,4206-55471-0298 ,55471,343.04418,-0.92310402,9.182288073,1.703,0.124930837,-25.51186,55471,343.0442,-0.9231228,20.26123,19.92446,19.83227,19.59962,19.63511,0.33677,0.09219,0.23265,-0.03549,-0.62612
26693,0379-51789-0322 ,51789,342.38772,1.0821291,7.110621189,0.2639,0.20731553,-22.657282,57687,342.3877,1.082171,19.89195,19.20277,18.5176,18.20593,17.80444,0.68918,0.68517,0.31167,0.40149,-2.08751
27706,0374-51791-0295 ,51791,332.87402,-0.86422613,9.156627362,1.9552,0.046450574,-26.699711,58042,332.874,-0.864221,19.23751,19.31158,19.20729,18.87671,18.77797,-0.07407,0.10429,0.33058,0.09874,-0.45954
995,4223-55451-0372 ,55451,11.488973,-0.086254292,9.229129367,2.29,0.040185989,-26.561121,55451,11.48897,-0.08625347,20.13018,19.60544,19.56942,19.57148,19.38737,0.52474,0.03602,-0.00206,0.18411,-0.74281
17889,4231-55444-0316 ,55444,25.212494,-0.63348395,8.594231729,2.075,0.172572378,-24.377346,55444,25.21249,-0.6334837,21.81,21.54067,21.5271,21.48533,21.23178,0.26933,0.01357,0.04177,0.25355,-0.57822
27756,4204-55470-0539 ,55470,338.81558,-7.24E-05,9.070623172,2.725,0.101435679,-26.686525,55470,338.8156,-7.55E-05,20.67669,19.87556,19.77553,19.78129,19.5573,0.80113,0.10003,-0.00576,0.22399,-1.11939
14835,4237-55478-0830 ,55478,35.81505,0.85594912,8.582647249,2.776,0.184266938,-25.28573,55478,35.81504,0.8559544,22.96714,21.46786,21.12146,21.03557,20.98662,1.49928,0.3464,0.08589,0.04895,-1.98052
399,7876-57002-0257 ,57002,19.088624,-0.60179217,9.00921507,1.8121303,0.182410391,-23.658426,57002,19.08862,-0.6017922,22.02952,21.98355,22.18687,21.92465,21.95146,0.04597,-0.20332,0.26222,-0.02681,-0.07806
21229,4202-55445-0992 ,55445,337.87456,0.25103967,8.36081548,2.742,0.220926975,-24.702885,55445,337.8745,0.2510385,22.94657,21.99195,21.7271,22.06115,21.80877,0.95462,0.26485,-0.33405,0.25238,-1.1378
11508,7845-56980-0668 ,56980,24.852775,-1.0828819,8.856301802,1.3969777,0.044481028,-24.021894,56980,24.85278,-1.082882,21.10001,20.96195,20.70588,20.62392,20.61236,0.13806,0.25607,0.08196,0.01156,-0.48765
20395,4194-55450-0700 ,55450,322.79426,0.78542723,8.917390493,2.339,0.044392648,-25.880453,55450,322.7943,0.785422,20.68526,20.21808,20.2117,20.21912,20.00221,0.46718,0.00638,-0.00742,0.21691,-0.68305
21390,7848-56959-0868 ,56959,359.63466,1.2015423,8.461984287,2.9813268,0.170590819,-25.60301,56959,359.6347,1.201516,23.36542,22.04771,21.67878,21.51132,21.65834,1.31771,0.36893,0.16746,-0.14702,-1.70708
3470,4226-55475-0804 ,55475,17.205505,0.54844498,8.968907389,1,0.041950179,-23.922722,55475,17.2055,0.5484345,20.45712,20.35352,20.15935,20.28532,20.23111,0.1036,0.19417,-0.12597,0.05421,-0.22601
20936,4194-55450-0199 ,55450,323.08683,0.038822373,9.152134805,2.986,0.161036339,-24.955772,55450,323.0868,0.03882429,22.18788,21.04106,20.93522,21.00795,20.89495,1.14682,0.10584,-0.07273,0.113,-1.29293
26331,1485-52992-0119 ,52992,351.77353,-0.113505,8.20791938,0.9558,0.23783958,-23.939915,52992,351.7736,-0.113484,20.55443,20.37981,20.154,20.17511,20.07383,0.17462,0.22581,-0.02111,0.10128,-0.4806
9838,4230-55483-0973 ,55483,24.747872,0.048176075,8.109122128,2.248,0.146743068,-24.431818,55483,24.74787,0.04817316,22.01339,21.5788,21.90045,21.70926,21.43932,0.43459,-0.32165,0.19119,0.26994,-0.57407
23174,0989-52468-0083 ,52468,324.20132,-1.0070652,8.752487289,0.9262,0.134512917,-25.375378,57684,324.2013,-1.007054,18.74487,18.64543,18.52892,18.6524,18.56516,0.09944,0.11651,-0.12348,0.08724,-0.17971
4973,4218-55479-0916 ,55479,4.2856635,0.74084743,8.304645365,0.566,0.184129797,-21.960852,55479,4.285667,0.7408489,21.70501,21.17763,21.12958,20.76284,20.64809,0.52738,0.04805,0.36674,0.11475,-1.05692
11447,8792-57364-0166 ,57364,24.849606,-1.06052,8.394230065,1.396224,0.070123009,-24.525486,57364,24.84961,-1.060553,21.8744,21.34681,20.68323,20.38632,20.28605,0.52759,0.66358,0.29691,0.10027,-1.58835
23183,4200-55499-0153 ,55499,333.57935,-0.19609092,9.049289783,2.489,0.027555092,-26.704535,55499,333.5793,-0.1960913,20.18305,19.62675,19.56966,19.59854,19.38906,0.5563,0.05709,-0.02888,0.20948,-0.79399
44,4219-55480-0496 ,55480,3.9949938,-0.20495174,8.066315465,1.433,0.290599965,-24.295252,55480,3.994972,-0.2049631,22.17546,21.32708,20.83915,20.50889,20.42166,0.84838,0.48793,0.33026,0.08723,-1.7538
22814,1475-52903-0046 ,52903,332.1152,-1.145832,9.49443704,1.7862,0.26857457,-25.541313,52903,332.1152,-1.145816,20.06363,19.9873,19.94902,19.68125,19.66994,0.07633,0.03828,0.26777,0.01131,-0.39369
15087,4236-55479-0184 ,55479,34.095227,-0.6166694,7.786654004,0.668,0.092878433,-22.654154,55479,34.09523,-0.6166685,22.24369,21.24084,20.92925,20.43466,20.15446,1.00285,0.31159,0.49459,0.2802,-2.08923
25916,0385-51877-0446 ,51877,355.55346,1.1671866,9.273406961,1.0728,0.148343779,-25.585911,58044,355.5535,1.167194,19.12119,18.8643,18.53023,18.52,18.54934,0.25689,0.33407,0.01023,-0.02934,-0.57185
4890,6781-56274-0031 ,56274,40.195243,-0.22361,9.281178313,1.106,0.095650574,-23.874466,56274,40.19524,-0.2236068,20.55497,20.478,20.17029,20.25822,20.41793,0.07697,0.30771,-0.08793,-0.15971,-0.13704
15924,7837-56987-0869 ,56987,31.325199,0.60310443,9.170934121,0.986,0.101431859,-23.622055,56987,31.3252,0.6031044,21.09974,20.8154,20.5278,20.46896,20.1642,0.28434,0.2876,0.05884,0.30476,-0.93554
12435,7870-57016-0876 ,57016,12.0478,0.92138075,8.367063361,1.0924058,0.118419245,-23.591154,57016,12.0478,0.9213808,21.20036,21.23244,20.87595,20.88797,20.7449,-0.03208,0.35649,-0.01202,0.14307,-0.45546
789,7859-57282-0107 ,57282,18.072091,0.9933584,8.39320181,1.9813927,0.111872507,-24.888756,57282,18.07209,0.9933584,20.99767,21.00193,21.06556,20.88684,20.84355,-0.00426,-0.06363,0.17872,0.04329,-0.15412
10818,7865-56955-0777 ,56955,5.5785897,-0.91751565,7.948220404,1.1478784,0.132177764,-23.999577,56955,5.57859,-0.9175156,20.93961,20.92366,20.58715,20.49648,20.58981,0.01595,0.33651,0.09067,-0.09333,-0.3498
408,8789-57358-0036 ,57358,19.088966,0.097061506,8.353955429,1.3605254,0.089524265,-23.503214,57358,19.08897,0.0970615,21.39552,21.63344,21.13824,21.2962,21.175,-0.23792,0.4952,-0.15796,0.1212,-0.22052
21561,5141-55746-0099 ,55746,319.05429,0.55945304,7.940093771,1.051,0.111837883,-22.650497,55746,319.0543,0.5594726,21.84157,21.72933,21.45437,21.53515,21.50122,0.11224,0.27496,-0.08078,0.03393,-0.34035
12833,7820-56984-0092 ,56984,44.780554,-0.83673413,8.370848301,2.491,0.240587081,-24.177404,56984,44.78056,-0.8367318,22.29862,21.91325,21.83133,21.89601,21.70548,0.38537,0.08192,-0.06468,0.19053,-0.59314
16700,4220-55447-0740 ,55447,6.818286,0.25732961,8.782404078,2.392,0.064848096,-25.80872,55447,6.818286,0.2573294,21.1039,20.47926,20.46124,20.4495,20.17863,0.62464,0.01802,0.01174,0.27087,-0.92527
5217,7825-57030-0147 ,57030,40.217704,-1.1663379,8.539357203,1.033025,0.097534746,-23.399981,57030,40.2177,-1.166338,21.66831,21.40769,21.02354,21.10787,20.81335,0.26062,0.38415,-0.08433,0.29452,-0.85496
2327,1091-52902-0550 ,52902,0.17326981,1.0959692,8.573833563,1.5402,0.217280156,-24.951027,52902,0.173271,1.095973,20.7513,20.54081,20.43398,20.253,20.29946,0.21049,0.10683,0.18098,-0.04646,-0.45184
4683,7834-56979-0812 ,56979,33.180992,-0.009374524,8.453947025,0.9872543,0.271352969,-23.16688,56979,33.18102,-0.009387311,22.14052,21.70676,21.33412,21.24441,20.84118,0.43376,0.37264,0.08971,0.40323,-1.29934
5948,4229-55501-0876 ,55501,22.46904,0.75573145,8.300753105,2.687,0.243797719,-25.14472,55501,22.46904,0.7557309,22.29134,21.6016,21.54864,21.62494,21.49215,0.68974,0.05296,-0.0763,0.13279,-0.79919
1146,4235-55451-0882 ,55451,32.866128,0.58200871,8.476145988,1.02,0.256239617,-24.018631,55451,32.86613,0.5820056,21.45966,21.02176,20.46332,20.13178,19.89063,0.4379,0.55844,0.33154,0.24115,-1.56903
15349,8791-57373-0336 ,57373,21.960016,-0.155475,8.341034402,0.4371011,0.045191574,-22.999489,57373,21.96002,-0.155453,20.89187,20.33459,19.95694,19.16427,19.03013,0.55728,0.37765,0.79267,0.13414,-1.86174
26293,1095-52521-0053 ,52521,351.76692,-0.72079969,9.001580154,1.5673,0.099704702,-25.000652,52521,351.7669,-0.72078,21.39164,20.72284,20.30708,19.91544,19.95235,0.6688,0.41576,0.39164,-0.03691,-1.43929
2472,7839-56900-0447 ,56900,26.437947,0.85613099,8.549613874,1.6466546,0.141829391,-24.223433,56900,26.43795,0.856131,21.54043,21.33706,21.32417,21.01066,21.04369,0.20337,0.01289,0.31351,-0.03303,-0.49674
10221,4226-55475-0686 ,55475,16.566906,0.25666444,8.451347806,3.04,0.10156809,-26.834446,55475,16.56691,0.2566644,22.51769,20.5205,20.28771,19.98558,19.97723,1.99719,0.23279,0.30213,0.00835,-2.54046
23302,4207-55475-0662 ,55475,344.72628,1.2412887,8.350151699,2.271,0.102954025,-24.619686,55475,344.7263,1.241286,22.22696,21.59568,21.72679,21.68186,21.76888,0.63128,-0.13111,0.04493,-0.08702,-0.45808
20722,5141-55746-0225 ,55746,318.48114,0.9101114,8.58487541,1.848,0.141729442,-24.839809,55746,318.4811,0.9101117,20.82418,20.7518,20.82629,20.39633,20.37385,0.07238,-0.07449,0.42996,0.02248,-0.45033
16023,7875-56980-0920 ,56980,18.923306,-1.1498251,8.577294673,1.279,0.232557228,-23.364813,56980,18.92331,-1.149825,21.8284,22.01592,21.66606,21.60309,21.34376,-0.18752,0.34986,0.06297,0.25933,-0.48464
13665,7871-56902-0795 ,56902,13.079852,-0.28311111,8.411791709,1.2745329,0.137928391,-23.405424,56902,13.07985,-0.2831111,21.3377,21.58331,21.22142,21.24702,21.17251,-0.24561,0.36189,-0.0256,0.07451,-0.16519
20379,5141-55746-0300 ,55746,318.28321,0.66275887,8.292326914,3.077,0.266060733,-24.543789,55746,318.2832,0.662739,24.16373,22.6317,22.16595,21.91521,21.58675,1.53203,0.46575,0.25074,0.32846,-2.57698
748,7847-57012-0178 ,57012,24.234641,-0.77329398,9.507197273,1.715,0.089698473,-27.488443,57012,24.23464,-0.7732936,18.59718,18.24974,18.0855,17.85521,17.80541,0.34744,0.16424,0.23029,0.0498,-0.79177
3406,0410-51816-0214 ,51816,43.635521,-0.70557335,8.820766665,0.434,0.164217259,-24.272722,58074,43.63554,-0.7055764,18.49976,18.14227,18.19029,17.93526,17.57689,0.35749,-0.04802,0.25503,0.35837,-0.92287
17461,7856-57260-0226 ,57260,10.440406,0.99108402,8.388980639,1.0432999,0.19216546,-23.52372,57260,10.44042,0.9910844,21.58395,21.4352,20.96206,20.76277,20.24911,0.14875,0.47314,0.19929,0.51366,-1.33484
8984,7861-57281-0176 ,57281,20.520043,1.1754985,9.198361638,1.654947,0.282716666,-24.446478,57281,20.52004,1.175498,21.70312,21.35767,21.12713,20.72021,20.63074,0.34545,0.23054,0.40692,0.08947,-1.07238
26087,4215-55471-0106 ,55471,359.2987,-0.38232457,8.697336717,2.327,0.212202844,-24.999977,55471,359.2987,-0.3823245,22.76009,21.84352,21.51705,21.2765,20.93679,0.91657,0.32647,0.24055,0.33971,-1.8233
16039,4224-55481-0368 ,55481,13.190336,-1.107552,8.159449542,0.844,0.099331884,-23.105335,55481,13.19035,-1.107556,20.81786,20.47744,20.26552,20.40053,20.29101,0.34042,0.21192,-0.13501,0.10952,-0.52685
6663,7876-57002-0262 ,57002,19.408794,-0.52493124,7.606623619,1.3796042,0.17758788,-23.334993,57002,19.40879,-0.5249313,21.6168,21.91479,21.56348,21.52242,21.23385,-0.29799,0.35131,0.04106,0.28857,-0.38295
14126,1492-52932-0107 ,52932,5.74773,-0.767476,8.722793453,2.1559,0.210023141,-25.665144,58048,5.747715,-0.7675097,21.03032,20.54668,20.48874,20.35782,20.01686,0.48364,0.05794,0.13092,0.34096,-1.01346
16533,0698-52203-0553 ,52203,25.141522,0.041471239,8.520149401,1.9123,0.112573975,-26.161634,52203,25.14153,0.041466,20.07387,19.94321,19.78248,19.45196,19.22127,0.13066,0.16073,0.33052,0.23069,-0.8526
21537,4201-55443-0702 ,55443,334.79317,1.0677956,8.452389207,3.142,0.18233701,-25.598183,55443,334.7932,1.067797,24.25144,21.61866,21.46457,21.41882,21.36856,2.63278,0.15409,0.04575,0.05026,-2.88288
27847,4206-55471-0134 ,55471,343.93366,-0.36309911,9.565486228,2.276,0.203308687,-25.820541,55471,343.9337,-0.3630984,21.26967,20.59759,20.27979,20.16697,20.00024,0.67208,0.3178,0.11282,0.16673,-1.26943
599,7870-57016-0058 ,57016,12.405405,-0.85470729,8.760275908,1.750593,0.100121888,-25.032873,57016,12.40541,-0.8547073,20.52573,20.31567,20.2106,19.87585,19.8186,0.21006,0.10507,0.33475,0.05725,-0.70713
31,4221-55443-0221 ,55443,8.6855018,-0.61722743,9.138624023,1.361,0.053005259,-24.47802,55443,8.685503,-0.6172286,21.23518,20.95394,20.44766,20.38293,20.25906,0.28124,0.50628,0.06473,0.12387,-0.97612
23424,1096-52974-0603 ,52974,349.94899,1.1731487,9.5597529,1.8014,0.10905093,-25.339727,52974,349.949,1.173153,21.10894,20.80593,20.73395,20.33564,20.265,0.30301,0.07198,0.39831,0.07064,-0.84394
21658,4204-55470-0619 ,55470,339.17557,-0.086121451,7.666242974,2.432,0.044886917,-24.505415,55470,339.1756,-0.08611961,22.72029,21.98132,22.03041,21.95885,21.29935,0.73897,-0.04909,0.07156,0.6595,-1.42094
22236,0676-52178-0304 ,52178,341.76252,0.007342361,8.939337366,0.8132,0.050104614,-24.815889,57693,341.7625,0.007354192,19.32178,19.00147,18.91629,19.00494,18.8808,0.32031,0.08518,-0.08865,0.12414,-0.44098
27927,5146-55831-0462 ,55831,326.18173,0.82785858,8.346391934,2.004,0.181234636,-24.738338,55831,326.1818,0.8278875,21.50624,21.49005,21.25883,20.92061,20.79298,0.01619,0.23122,0.33822,0.12763,-0.71326
19484,0416-51811-0198 ,51811,55.011854,-0.10777316,8.558821211,1.721,0.10457858,-25.860065,51811,55.01185,-0.107802,19.56449,19.58456,19.59253,19.36044,19.33095,-0.02007,-0.00797,0.23209,0.02949,-0.23354
12141,7872-57279-0882 ,57279,14.814243,0.70773784,8.981561913,1.7330471,0.062516852,-24.045378,57279,14.81424,0.7077254,21.54668,21.38603,21.41044,21.04875,20.98881,0.16065,-0.02441,0.36169,0.05994,-0.55787
15965,7876-57002-0513 ,57002,17.897701,0.17012378,7.305107737,2.081953,0.138067991,-24.320658,57002,17.8977,0.1701238,21.7888,21.73371,21.80503,21.6587,21.43367,0.05509,-0.07132,0.14633,0.22503,-0.35513
8793,8793-57391-0791 ,57391,26.806093,0.9282525,8.76267603,1.32,0.245897429,-23.056198,57391,26.80614,0.9282625,24.82459,23.28633,22.43792,21.8583,21.7354,1.53826,0.84841,0.57962,0.1229,-3.08919
7164,0691-52199-0045 ,52199,11.801926,-0.8123461,8.685359295,1.4068,0.072877509,-25.265339,52199,11.80191,-0.812364,21.25208,20.63567,20.03529,19.79976,19.71818,0.61641,0.60038,0.23553,0.08158,-1.5339
19679,1529-52930-0213 ,52930,57.230085,-0.04496,8.943845828,1.6586,0.058311175,-25.458937,52930,57.23006,-0.044951,19.80194,19.74858,19.73961,19.5314,19.61396,0.05336,0.00897,0.20821,-0.08256,-0.18798
19302,0415-51810-0163 ,51810,53.487181,-0.52305543,9.028164803,1.8658,0.048270537,-26.802879,51810,53.48717,-0.523073,18.41687,18.51838,18.59361,18.41352,18.4396,-0.10151,-0.07523,0.18009,-0.02608,0.02273
1421,4218-55479-0332 ,55479,3.1486892,-1.1228648,7.731829043,2.188,0.049892096,-25.125948,55479,3.14869,-1.122863,21.83145,21.38147,21.18314,21.01985,20.70436,0.44998,0.19833,0.16329,0.31549,-1.12709
27851,0380-51792-0153 ,51792,345.38256,-0.1211903,8.623074841,2.103,0.09070085,-27.028412,57682,345.3825,-0.1212069,19.55315,19.08496,18.8219,18.68209,18.39774,0.46819,0.26306,0.13981,0.28435,-1.15541
26372,4211-55446-0518 ,55446,350.34893,-0.023213983,9.843045156,3.35,0.265098395,-27.045258,55446,350.3489,-0.02322136,26.24363,20.44657,20.01278,19.95362,19.95417,5.79706,0.43379,0.05916,-0.00055,-6.28946
1222,8790-57363-0593 ,57363,19.138549,0.83387564,9.194632432,3.919,0.250167865,-25.605223,57363,19.13849,0.8338366,24.87631,23.50159,22.11123,21.82276,21.70144,1.37472,1.39036,0.28847,0.12132,-3.17487
1744,4227-55481-0014 ,55481,20.111339,-0.01008275,8.401466374,1.719,0.207442591,-24.756231,55481,20.11135,-0.01009141,21.47109,21.04408,20.82931,20.48869,20.39725,0.42701,0.21477,0.34062,0.09144,-1.07384
11482,0689-52262-0219 ,52262,7.4523904,-0.90647699,8.907867905,1.2484,0.056354832,-25.037241,58045,7.452374,-0.9064767,19.59551,19.59436,19.39162,19.4231,19.46648,0.00115,0.20274,-0.03148,-0.04338,-0.12903
27560,0384-51821-0207 ,51821,353.16363,-1.123873,9.528933202,1.8785,0.086505056,-26.828186,58039,353.1636,-1.123886,19.90093,19.6305,19.22243,18.75628,18.71161,0.27043,0.40807,0.46615,0.04467,-1.18932
17083,7874-57279-0616 ,57279,15.928081,0.427007,8.076029761,0.3939604,0.139797535,-24.970997,58100,15.92808,0.4270067,17.33123,17.13085,17.10855,17.05412,16.77076,0.20038,0.0223,0.05443,0.28336,-0.56047
123,4217-55478-0166 ,55478,2.0850507,-0.96533135,8.48642758,2.986,0.116828962,-25.819473,55478,2.08505,-0.9653323,22.40334,21.05846,20.8962,20.89081,20.94339,1.34488,0.16226,0.00539,-0.05258,-1.45995
15707,6781-56274-0172 ,56274,39.338877,-0.89235198,8.971041048,1.62,0.033606828,-25.052492,56274,39.33887,-0.8923461,21.25214,20.72243,20.46207,20.10878,20.14874,0.52971,0.26036,0.35329,-0.03996,-1.1034
7856,0697-52226-0074 ,52226,23.596464,-0.051806616,7.932363626,0.675,0.220551172,-23.630693,52226,23.59647,-0.051833,20.1646,19.71271,19.68043,19.74904,19.68381,0.45189,0.03228,-0.06861,0.06523,-0.48079
14806,7843-56902-0015 ,56902,27.165307,-0.036874924,8.938279888,1.5421653,0.108950045,-24.558359,56902,27.16531,-0.03687493,21.05233,20.8521,20.71111,20.46628,20.55104,0.20023,0.14099,0.24483,-0.08476,-0.50129
9677,7847-57012-0952 ,57012,24.73348,0.60664007,8.489454509,2.0305367,0.233931175,-24.289549,57012,24.73348,0.60664,21.66165,21.55606,21.57484,21.54656,21.52581,0.10559,-0.01878,0.02828,0.02075,-0.13584
16037,0411-51817-0618 ,51817,46.501742,1.0292843,9.45221034,2.1912,0.047124317,-27.537617,51817,46.50173,1.029312,18.77735,18.45829,18.37006,18.29924,18.09155,0.31906,0.08823,0.07082,0.20769,-0.6858
10740,6781-56274-0296 ,56274,38.826941,-0.152022,9.564622168,1.723,0.272845525,-24.428692,56274,38.82695,-0.1520116,20.9436,20.78378,20.82877,20.61257,20.57189,0.15982,-0.04499,0.2162,0.04068,-0.37171
16712,1514-52931-0370 ,52931,47.234207,0.732153,9.281878,2.3415,0.231791497,-26.832481,52931,47.2342,0.732156,19.75253,19.2644,19.18034,19.27342,19.16063,0.48813,0.08406,-0.09308,0.11279,-0.5919
17539,1073-52649-0115 ,52649,34.337402,-0.22328939,9.433632799,1.6238,0.242128791,-25.38921,52649,34.33741,-0.223301,20.36038,20.27651,20.23075,20.03317,20.11902,0.08387,0.04576,0.19758,-0.08585,-0.24136
19786,0677-52606-0089 ,52606,345.44098,-1.2308672,8.568176342,1.2453,0.160200044,-25.093508,52606,345.441,-1.230874,19.91177,19.89686,19.55839,19.60337,19.74004,0.01491,0.33847,-0.04498,-0.13667,-0.17173
1465,7875-56980-0754 ,56980,18.115023,-1.20602,9.334595574,1.757,0.024807036,-27.533915,56980,18.11502,-1.20602,18.35998,18.13389,18.01661,17.7722,17.7519,0.22609,0.11728,0.24441,0.0203,-0.60808
6089,7818-56989-0522 ,56989,20.366947,0.57467058,8.441872913,2.4499743,0.10950904,-25.241953,56989,20.36694,0.5746469,22.26879,21.46553,21.14109,21.02121,20.69747,0.80326,0.32444,0.11988,0.32374,-1.57132
7733,7871-56902-0530 ,56902,11.827444,-1.2400419,8.667652802,1.6146303,0.119408105,-24.09716,56902,11.82744,-1.240042,21.24763,21.06918,20.99718,20.767,20.69225,0.17845,0.072,0.23018,0.07475,-0.55538
2850,7818-56989-0095 ,56989,22.286736,-0.69420788,8.79353014,1.6851959,0.247397611,-24.848139,56989,22.28674,-0.6942078,21.0615,20.83381,20.68638,20.41615,20.28163,0.22769,0.14743,0.27023,0.13452,-0.77987
10969,7876-57002-0206 ,57002,19.638258,-0.41680219,8.865765436,2.243,0.09902668,-24.721504,57002,19.63826,-0.4168032,21.94436,21.40928,21.37808,21.40082,21.14683,0.53508,0.0312,-0.02274,0.25399,-0.79753
